cadence,distance,enhanced_altitude,enhanced_speed,fractional_cadence,heart_rate,position_lat,position_long,temperature,timestamp,unknown_134,unknown_135,unknown_136,unknown_87,unknown_90,activity_event,activity_event_group,activity_event_type,activity_local_timestamp,activity_num_sessions,activity_timestamp,activity_total_timer_time,activity_type,activity_unknown_7,device_ant_device_number,device_ant_network,device_ant_transmission_type,device_battery_status,device_battery_voltage,device_cum_operating_time,device_device_index,device_device_type,device_garmin_product,device_hardware_version,device_manufacturer,device_sensor_position,device_serial_number,device_software_version,device_source_type,device_timestamp,device_unknown_13,device_unknown_15,device_unknown_16,device_unknown_17,device_unknown_23,device_unknown_24,device_unknown_29,device_unknown_30,device_unknown_31,device_unknown_32,device_unknown_8,device_unknown_9
86,1599.06,103.20000000000005,3.779,0.5,173,298104947,1446996124,23,2025-03-27 23:34:14,,129,173,881.0,4.0,activity,,stop,2025-03-28 07:37:12,1,2025-03-27 23:37:12,545.08,manual,,,,,,,,creator,,3441,,garmin,,3304429333,13.0,local,2025-03-27 23:26:56,,,,,,,"(None, None, None, None, None, None)",,,,,
87,1610.32,103.20000000000005,3.788,0.0,173,298104820,1446994786,23,2025-03-27 23:34:17,,129,173,378.0,4.0,activity,,stop,2025-03-28 07:37:12,1,2025-03-27 23:37:12,545.08,manual,,,,,,,,creator,,3441,,garmin,,3304429333,13.0,local,2025-03-27 23:26:56,,,,,,,"(None, None, None, None, None, None)",,,,,
86,1620.84,105.39999999999998,3.798,0.0,173,298104844,1446993539,23,2025-03-27 23:34:20,,44,173,378.0,4.0,activity,,stop,2025-03-28 07:37:12,1,2025-03-27 23:37:12,545.08,manual,,,,,,,,creator,,3441,,garmin,,3304429333,13.0,local,2025-03-27 23:26:56,,,,,,,"(None, None, None, None, None, None)",,,,,
86,1624.8,105.39999999999998,3.798,0.0,173,298104911,1446993072,23,2025-03-27 23:34:21,,44,173,0.0,3.0,activity,,stop,2025-03-28 07:37:12,1,2025-03-27 23:37:12,545.08,manual,,,,,,,,creator,,3441,,garmin,,3304429333,13.0,local,2025-03-27 23:26:56,,,,,,,"(None, None, None, None, None, None)",,,,,
86,1636.49,104.79999999999995,3.816,0.0,173,298104921,1446991694,23,2025-03-27 23:34:24,,44,173,0.0,3.0,activity,,stop,2025-03-28 07:37:12,1,2025-03-27 23:37:12,545.08,manual,,,,,,,,creator,,3441,,garmin,,3304429333,13.0,local,2025-03-27 23:26:56,,,,,,,"(None, None, None, None, None, None)",,,,,
85,1659.14,105.60000000000002,3.835,0.0,172,298104906,1446989011,23,2025-03-27 23:34:30,,108,172,,3.0,activity,,stop,2025-03-28 07:37:12,1,2025-03-27 23:37:12,545.08,manual,,,,,,,,creator,,3441,,garmin,,3304429333,13.0,local,2025-03-27 23:26:56,,,,,,,"(None, None, None, None, None, None)",,,,,
85,1669.41,105.0,3.854,0.0,172,298104439,1446987920,23,2025-03-27 23:34:33,,108,172,0.0,3.0,activity,,stop,2025-03-28 07:37:12,1,2025-03-27 23:37:12,545.08,manual,,,,,,,,creator,,3441,,garmin,,3304429333,13.0,local,2025-03-27 23:26:56,,,,,,,"(None, None, None, None, None, None)",,,,,
84,1676.19,105.0,3.844,0.5,172,298103911,1446987362,23,2025-03-27 23:34:35,,108,172,0.0,3.0,activity,,stop,2025-03-28 07:37:12,1,2025-03-27 23:37:12,545.08,manual,,,,,,,,creator,,3441,,garmin,,3304429333,13.0,local,2025-03-27 23:26:56,,,,,,,"(None, None, None, None, None, None)",,,,,
86,1687.43,104.79999999999995,3.835,0.0,173,298102729,1446986960,23,2025-03-27 23:34:38,,72,173,881.0,3.0,activity,,stop,2025-03-28 07:37:12,1,2025-03-27 23:37:12,545.08,manual,,,,,,,,creator,,3441,,garmin,,3304429333,13.0,local,2025-03-27 23:26:56,,,,,,,"(None, None, None, None, None, None)",,,,,
88,1697.26,104.39999999999998,3.826,0.0,173,298101671,1446987045,23,2025-03-27 23:34:41,,72,173,0.0,3.0,activity,,stop,2025-03-28 07:37:12,1,2025-03-27 23:37:12,545.08,manual,,,,,,,,creator,,3441,,garmin,,3304429333,13.0,local,2025-03-27 23:26:56,,,,,,,"(None, None, None, None, None, None)",,,,,
89,1704.19,104.20000000000005,3.807,0.0,172,298100979,1446987356,23,2025-03-27 23:34:43,,72,172,0.0,3.0,activity,,stop,2025-03-28 07:37:12,1,2025-03-27 23:37:12,545.08,manual,,,,,,,,creator,,3441,,garmin,,3304429333,13.0,local,2025-03-27 23:26:56,,,,,,,"(None, None, None, None, None, None)",,,,,
88,1723.15,103.79999999999995,3.779,0.0,173,298099823,1446989195,23,2025-03-27 23:34:48,,44,173,0.0,3.0,activity,,stop,2025-03-28 07:37:12,1,2025-03-27 23:37:12,545.08,manual,,,,,,,,creator,,3441,,garmin,,3304429333,13.0,local,2025-03-27 23:26:56,,,,,,,"(None, None, None, None, None, None)",,,,,
87,1745.2,103.79999999999995,3.751,0.0,174,298099476,1446991770,23,2025-03-27 23:34:54,,18,174,0.0,3.0,activity,,stop,2025-03-28 07:37:12,1,2025-03-27 23:37:12,545.08,manual,,,,,,,,creator,,3441,,garmin,,3304429333,13.0,local,2025-03-27 23:26:56,,,,,,,"(None, None, None, None, None, None)",,,,,
87,1749.14,104.20000000000005,3.751,0.0,174,298099483,1446992243,23,2025-03-27 23:34:55,,18,174,0.0,3.0,activity,,stop,2025-03-28 07:37:12,1,2025-03-27 23:37:12,545.08,manual,,,,,,,,creator,,3441,,garmin,,3304429333,13.0,local,2025-03-27 23:26:56,,,,,,,"(None, None, None, None, None, None)",,,,,
88,1769.55,104.60000000000002,3.76,0.0,174,298099350,1446994652,23,2025-03-27 23:35:00,,12,174,0.0,3.0,activity,,stop,2025-03-28 07:37:12,1,2025-03-27 23:37:12,545.08,manual,,,,,,,,creator,,3441,,garmin,,3304429333,13.0,local,2025-03-27 23:26:56,,,,,,,"(None, None, None, None, None, None)",,,,,
87,1780.61,104.60000000000002,3.76,0.0,173,298099300,1446995977,23,2025-03-27 23:35:03,,7,173,0.0,3.0,activity,,stop,2025-03-28 07:37:12,1,2025-03-27 23:37:12,545.08,manual,,,,,,,,creator,,3441,,garmin,,3304429333,13.0,local,2025-03-27 23:26:56,,,,,,,"(None, None, None, None, None, None)",,,,,
86,1803.82,104.39999999999998,3.788,0.0,173,298099312,1446998722,23,2025-03-27 23:35:09,,12,173,0.0,3.0,activity,,stop,2025-03-28 07:37:12,1,2025-03-27 23:37:12,545.08,manual,,,,,,,,creator,,3441,,garmin,,3304429333,13.0,local,2025-03-27 23:26:56,,,,,,,"(None, None, None, None, None, None)",,,,,
86,1824.03,104.20000000000005,3.807,0.0,172,298099871,1447000994,23,2025-03-27 23:35:14,,176,172,0.0,3.0,activity,,stop,2025-03-28 07:37:12,1,2025-03-27 23:37:12,545.08,manual,,,,,,,,creator,,3441,,garmin,,3304429333,13.0,local,2025-03-27 23:26:56,,,,,,,"(None, None, None, None, None, None)",,,,,
88,1839.73,104.0,3.826,0.0,174,298101310,1447001935,23,2025-03-27 23:35:18,,176,174,0.0,3.0,activity,,stop,2025-03-28 07:37:12,1,2025-03-27 23:37:12,545.08,manual,,,,,,,,creator,,3441,,garmin,,3304429333,13.0,local,2025-03-27 23:26:56,,,,,,,"(None, None, None, None, None, None)",,,,,
88,1861.93,104.0,3.844,0.0,176,298103653,1447001524,23,2025-03-27 23:35:23,,88,176,0.0,3.0,activity,,stop,2025-03-28 07:37:12,1,2025-03-27 23:37:12,545.08,manual,,,,,,,,creator,,3441,,garmin,,3304429333,13.0,local,2025-03-27 23:26:56,,,,,,,"(None, None, None, None, None, None)",,,,,
88,1876.31,103.39999999999998,3.854,0.0,176,298104672,1447000252,23,2025-03-27 23:35:27,,88,176,0.0,3.0,activity,,stop,2025-03-28 07:37:12,1,2025-03-27 23:37:12,545.08,manual,,,,,,,,creator,,3441,,garmin,,3304429333,13.0,local,2025-03-27 23:26:56,,,,,,,"(None, None, None, None, None, None)",,,,,
88,1891.91,103.39999999999998,3.854,0.0,176,298104748,1446998383,23,2025-03-27 23:35:31,,88,176,0.0,3.0,activity,,stop,2025-03-28 07:37:12,1,2025-03-27 23:37:12,545.08,manual,,,,,,,,creator,,3441,,garmin,,3304429333,13.0,local,2025-03-27 23:26:56,,,,,,,"(None, None, None, None, None, None)",,,,,
87,1912.4,103.60000000000002,3.863,0.0,174,298104606,1446995948,23,2025-03-27 23:35:36,,44,174,0.0,3.0,activity,,stop,2025-03-28 07:37:12,1,2025-03-27 23:37:12,545.08,manual,,,,,,,,creator,,3441,,garmin,,3304429333,13.0,local,2025-03-27 23:26:56,,,,,,,"(None, None, None, None, None, None)",,,,,
85,1927.68,103.60000000000002,3.882,0.0,172,298104691,1446994142,23,2025-03-27 23:35:40,,57,172,0.0,3.0,activity,,stop,2025-03-28 07:37:12,1,2025-03-27 23:37:12,545.08,manual,,,,,,,,creator,,3441,,garmin,,3304429333,13.0,local,2025-03-27 23:26:56,,,,,,,"(None, None, None, None, None, None)",,,,,
85,1948.4,103.79999999999995,3.91,0.0,170,298104817,1446991694,23,2025-03-27 23:35:45,,44,170,0.0,3.0,activity,,stop,2025-03-28 07:37:12,1,2025-03-27 23:37:12,545.08,manual,,,,,,,,creator,,3441,,garmin,,3304429333,13.0,local,2025-03-27 23:26:56,,,,,,,"(None, None, None, None, None, None)",,,,,
86,1960.67,103.60000000000002,3.928,0.0,169,298104850,1446990242,23,2025-03-27 23:35:48,,44,169,0.0,3.0,activity,,stop,2025-03-28 07:37:12,1,2025-03-27 23:37:12,545.08,manual,,,,,,,,creator,,3441,,garmin,,3304429333,13.0,local,2025-03-27 23:26:56,,,,,,,"(None, None, None, None, None, None)",,,,,
87,1984.16,103.39999999999998,3.956,0.0,171,298103906,1446987721,22,2025-03-27 23:35:54,,44,171,0.0,3.0,activity,,stop,2025-03-28 07:37:12,1,2025-03-27 23:37:12,545.08,manual,,,,,,,,creator,,3441,,garmin,,3304429333,13.0,local,2025-03-27 23:26:56,,,,,,,"(None, None, None, None, None, None)",,,,,
85,1987.15,103.39999999999998,3.956,0.0,172,298103646,1446987508,22,2025-03-27 23:35:55,,44,172,0.0,3.0,activity,,stop,2025-03-28 07:37:12,1,2025-03-27 23:37:12,545.08,manual,,,,,,,,creator,,3441,,garmin,,3304429333,13.0,local,2025-03-27 23:26:56,,,,,,,"(None, None, None, None, None, None)",,,,,
86,2002.33,103.60000000000002,3.947,0.5,174,298102078,1446987030,22,2025-03-27 23:35:59,,32,174,0.0,3.0,activity,,stop,2025-03-28 07:37:12,1,2025-03-27 23:37:12,545.08,manual,,,,,,,,creator,,3441,,garmin,,3304429333,13.0,local,2025-03-27 23:26:56,,,,,,,"(None, None, None, None, None, None)",,,,,
86,2009.04,104.0,3.947,0.5,175,298101381,1446987136,22,2025-03-27 23:36:01,,25,175,0.0,3.0,activity,,stop,2025-03-28 07:37:12,1,2025-03-27 23:37:12,545.08,manual,,,,,,,,creator,,3441,,garmin,,3304429333,13.0,local,2025-03-27 23:26:56,,,,,,,"(None, None, None, None, None, None)",,,,,
