cadence,distance,enhanced_altitude,enhanced_speed,fractional_cadence,heart_rate,position_lat,position_long,temperature,timestamp,unknown_134,unknown_135,unknown_136,unknown_87,unknown_90,activity_event,activity_event_group,activity_event_type,activity_local_timestamp,activity_num_sessions,activity_timestamp,activity_total_timer_time,activity_type,activity_unknown_7,device_ant_device_number,device_ant_network,device_ant_transmission_type,device_battery_status,device_battery_voltage,device_cum_operating_time,device_device_index,device_device_type,device_garmin_product,device_hardware_version,device_manufacturer,device_sensor_position,device_serial_number,device_software_version,device_source_type,device_timestamp,device_unknown_13,device_unknown_15,device_unknown_16,device_unknown_17,device_unknown_23,device_unknown_24,device_unknown_29,device_unknown_30,device_unknown_31,device_unknown_32,device_unknown_8,device_unknown_9
92,57.47,101.20000000000005,3.751,0.0,104,298099131,1446995938,28,2025-03-09 23:30:56,,129,104,0.0,,activity,,stop,2025-03-10 07:51:50,1,2025-03-09 23:51:50,1267.751,manual,,,,,,,,creator,,3441,,garmin,,3304429333,13.0,local,2025-03-09 23:30:38,,,,,,,"(None, None, None, None, None, None)",,,,,
92,64.85,101.60000000000002,3.779,0.0,107,298099108,1446996810,28,2025-03-09 23:30:58,,129,107,,,activity,,stop,2025-03-10 07:51:50,1,2025-03-09 23:51:50,1267.751,manual,,,,,,,,creator,,3441,,garmin,,3304429333,13.0,local,2025-03-09 23:30:38,,,,,,,"(None, None, None, None, None, None)",,,,,
92,68.71,101.60000000000002,3.76,0.0,109,298099093,1446997268,28,2025-03-09 23:30:59,,147,109,,,activity,,stop,2025-03-10 07:51:50,1,2025-03-09 23:51:50,1267.751,manual,,,,,,,,creator,,3441,,garmin,,3304429333,13.0,local,2025-03-09 23:30:38,,,,,,,"(None, None, None, None, None, None)",,,,,
92,76.61,101.60000000000002,3.742,0.0,112,298099089,1446998202,28,2025-03-09 23:31:01,,147,112,,,activity,,stop,2025-03-10 07:51:50,1,2025-03-09 23:51:50,1267.751,manual,,,,,,,,creator,,3441,,garmin,,3304429333,13.0,local,2025-03-09 23:30:38,,,,,,,"(None, None, None, None, None, None)",,,,,
92,87.28,101.20000000000005,3.779,0.0,115,298099193,1446999459,28,2025-03-09 23:31:04,,88,115,0.0,,activity,,stop,2025-03-10 07:51:50,1,2025-03-09 23:51:50,1267.751,manual,,,,,,,,creator,,3441,,garmin,,3304429333,13.0,local,2025-03-09 23:30:38,,,,,,,"(None, None, None, None, None, None)",,,,,
92,102.22,101.60000000000002,3.77,0.0,117,298099954,1447000980,28,2025-03-09 23:31:08,,72,117,0.0,,activity,,stop,2025-03-10 07:51:50,1,2025-03-09 23:51:50,1267.751,manual,,,,,,,,creator,,3441,,garmin,,3304429333,13.0,local,2025-03-09 23:30:38,,,,,,,"(None, None, None, None, None, None)",,,,,
92,112.58,102.0,3.695,0.0,121,298100817,1447001738,28,2025-03-09 23:31:11,,88,121,0.0,,activity,,stop,2025-03-10 07:51:50,1,2025-03-09 23:51:50,1267.751,manual,,,,,,,,creator,,3441,,garmin,,3304429333,13.0,local,2025-03-09 23:30:38,,,,,,,"(None, None, None, None, None, None)",,,,,
91,118.47,102.20000000000005,3.658,0.0,120,298101435,1447001728,28,2025-03-09 23:31:13,,129,120,0.0,,activity,,stop,2025-03-10 07:51:50,1,2025-03-09 23:51:50,1267.751,manual,,,,,,,,creator,,3441,,garmin,,3304429333,13.0,local,2025-03-09 23:30:38,,,,,,,"(None, None, None, None, None, None)",,,,,
91,120.53,102.39999999999998,3.639,0.0,122,298101629,1447001614,28,2025-03-09 23:31:14,,108,122,0.0,,activity,,stop,2025-03-10 07:51:50,1,2025-03-09 23:51:50,1267.751,manual,,,,,,,,creator,,3441,,garmin,,3304429333,13.0,local,2025-03-09 23:30:38,,,,,,,"(None, None, None, None, None, None)",,,,,
91,122.04,102.39999999999998,3.592,0.0,123,298101770,1447001602,28,2025-03-09 23:31:15,,108,123,0.0,,activity,,stop,2025-03-10 07:51:50,1,2025-03-09 23:51:50,1267.751,manual,,,,,,,,creator,,3441,,garmin,,3304429333,13.0,local,2025-03-09 23:30:38,,,,,,,"(None, None, None, None, None, None)",,,,,
91,126.14,102.60000000000002,2.482,0.0,127,298102202,1447001740,28,2025-03-09 23:31:17,,108,127,894.0,,activity,,stop,2025-03-10 07:51:50,1,2025-03-09 23:51:50,1267.751,manual,,,,,,,,creator,,3441,,garmin,,3304429333,13.0,local,2025-03-09 23:30:38,,,,,,,"(None, None, None, None, None, None)",,,,,
91,128.19,102.60000000000002,2.482,0.0,128,298102413,1447001828,28,2025-03-09 23:31:18,,88,128,,,activity,,stop,2025-03-10 07:51:50,1,2025-03-09 23:51:50,1267.751,manual,,,,,,,,creator,,3441,,garmin,,3304429333,13.0,local,2025-03-09 23:30:38,,,,,,,"(None, None, None, None, None, None)",,,,,
87,137.1,102.79999999999995,2.855,0.5,131,298103398,1447001736,28,2025-03-09 23:31:21,,72,131,0.0,,activity,,stop,2025-03-10 07:51:50,1,2025-03-09 23:51:50,1267.751,manual,,,,,,,,creator,,3441,,garmin,,3304429333,13.0,local,2025-03-09 23:30:38,,,,,,,"(None, None, None, None, None, None)",,,,,
87,143.09,103.0,2.893,0.5,131,298103933,1447001346,28,2025-03-09 23:31:23,,72,131,0.0,,activity,,stop,2025-03-10 07:51:50,1,2025-03-09 23:51:50,1267.751,manual,,,,,,,,creator,,3441,,garmin,,3304429333,13.0,local,2025-03-09 23:30:38,,,,,,,"(None, None, None, None, None, None)",,,,,
89,146.39,103.20000000000005,2.902,0.0,131,298104191,1447001075,27,2025-03-09 23:31:24,,72,131,0.0,,activity,,stop,2025-03-10 07:51:50,1,2025-03-09 23:51:50,1267.751,manual,,,,,,,,creator,,3441,,garmin,,3304429333,13.0,local,2025-03-09 23:30:38,,,,,,,"(None, None, None, None, None, None)",,,,,
91,164.18,103.60000000000002,3.06,0.0,129,298104848,1446999121,27,2025-03-09 23:31:29,,44,129,0.0,,activity,,stop,2025-03-10 07:51:50,1,2025-03-09 23:51:50,1267.751,manual,,,,,,,,creator,,3441,,garmin,,3304429333,13.0,local,2025-03-09 23:30:38,,,,,,,"(None, None, None, None, None, None)",,,,,
93,186.35,103.39999999999998,3.266,0.0,128,298104991,1446996493,27,2025-03-09 23:31:35,,32,128,0.0,,activity,,stop,2025-03-10 07:51:50,1,2025-03-09 23:51:50,1267.751,manual,,,,,,,,creator,,3441,,garmin,,3304429333,13.0,local,2025-03-09 23:30:38,,,,,,,"(None, None, None, None, None, None)",,,,,
94,189.83,103.39999999999998,3.331,0.0,128,298104987,1446996083,27,2025-03-09 23:31:36,,32,128,0.0,,activity,,stop,2025-03-10 07:51:50,1,2025-03-09 23:51:50,1267.751,manual,,,,,,,,creator,,3441,,garmin,,3304429333,13.0,local,2025-03-09 23:30:38,,,,,,,"(None, None, None, None, None, None)",,,,,
89,207.74,103.39999999999998,3.378,0.0,131,298105034,1446993969,27,2025-03-09 23:31:41,,25,131,0.0,,activity,,stop,2025-03-10 07:51:50,1,2025-03-09 23:51:50,1267.751,manual,,,,,,,,creator,,3441,,garmin,,3304429333,13.0,local,2025-03-09 23:30:38,,,,,,,"(None, None, None, None, None, None)",,,,,
89,217.31,103.39999999999998,3.266,0.0,134,298105170,1446992851,27,2025-03-09 23:31:44,,32,134,0.0,,activity,,stop,2025-03-10 07:51:50,1,2025-03-09 23:51:50,1267.751,manual,,,,,,,,creator,,3441,,garmin,,3304429333,13.0,local,2025-03-09 23:30:38,,,,,,,"(None, None, None, None, None, None)",,,,,
91,223.62,103.39999999999998,3.256,0.0,138,298105255,1446992115,27,2025-03-09 23:31:46,,32,138,0.0,,activity,,stop,2025-03-10 07:51:50,1,2025-03-09 23:51:50,1267.751,manual,,,,,,,,creator,,3441,,garmin,,3304429333,13.0,local,2025-03-09 23:30:38,,,,,,,"(None, None, None, None, None, None)",,,,,
91,236.28,103.39999999999998,3.182,0.0,141,298105317,1446990627,27,2025-03-09 23:31:50,,32,141,0.0,,activity,,stop,2025-03-10 07:51:50,1,2025-03-09 23:51:50,1267.751,manual,,,,,,,,creator,,3441,,garmin,,3304429333,13.0,local,2025-03-09 23:30:38,,,,,,,"(None, None, None, None, None, None)",,,,,
91,239.79,103.39999999999998,3.172,0.0,141,298105269,1446990215,27,2025-03-09 23:31:51,,32,141,0.0,,activity,,stop,2025-03-10 07:51:50,1,2025-03-09 23:51:50,1267.751,manual,,,,,,,,creator,,3441,,garmin,,3304429333,13.0,local,2025-03-09 23:30:38,,,,,,,"(None, None, None, None, None, None)",,,,,
90,255.07,103.39999999999998,3.172,0.0,144,298104564,1446988585,27,2025-03-09 23:31:55,,18,144,0.0,,activity,,stop,2025-03-10 07:51:50,1,2025-03-09 23:51:50,1267.751,manual,,,,,,,,creator,,3441,,garmin,,3304429333,13.0,local,2025-03-09 23:30:38,,,,,,,"(None, None, None, None, None, None)",,,,,
90,258.75,103.60000000000002,3.21,0.0,144,298104302,1446988254,27,2025-03-09 23:31:56,,18,144,0.0,,activity,,stop,2025-03-10 07:51:50,1,2025-03-09 23:51:50,1267.751,manual,,,,,,,,creator,,3441,,garmin,,3304429333,13.0,local,2025-03-09 23:30:38,,,,,,,"(None, None, None, None, None, None)",,,,,
90,262.49,103.60000000000002,3.247,0.0,145,298103943,1446988038,27,2025-03-09 23:31:57,,18,145,0.0,,activity,,stop,2025-03-10 07:51:50,1,2025-03-09 23:51:50,1267.751,manual,,,,,,,,creator,,3441,,garmin,,3304429333,13.0,local,2025-03-09 23:30:38,,,,,,,"(None, None, None, None, None, None)",,,,,
90,273.61,103.0,3.247,0.0,148,298102839,1446987557,27,2025-03-09 23:32:00,,25,148,0.0,,activity,,stop,2025-03-10 07:51:50,1,2025-03-09 23:51:50,1267.751,manual,,,,,,,,creator,,3441,,garmin,,3304429333,13.0,local,2025-03-09 23:30:38,,,,,,,"(None, None, None, None, None, None)",,,,,
90,280.92,102.79999999999995,3.284,0.0,148,298102052,1446987575,27,2025-03-09 23:32:02,,25,148,,,activity,,stop,2025-03-10 07:51:50,1,2025-03-09 23:51:50,1267.751,manual,,,,,,,,creator,,3441,,garmin,,3304429333,13.0,local,2025-03-09 23:30:38,,,,,,,"(None, None, None, None, None, None)",,,,,
91,294.83,102.39999999999998,3.34,0.0,150,298100603,1446987904,27,2025-03-09 23:32:06,,12,150,,,activity,,stop,2025-03-10 07:51:50,1,2025-03-09 23:51:50,1267.751,manual,,,,,,,,creator,,3441,,garmin,,3304429333,13.0,local,2025-03-09 23:30:38,,,,,,,"(None, None, None, None, None, None)",,,,,
90,304.45,101.79999999999995,3.34,0.0,152,298099878,1446988707,27,2025-03-09 23:32:09,,12,152,0.0,,activity,,stop,2025-03-10 07:51:50,1,2025-03-09 23:51:50,1267.751,manual,,,,,,,,creator,,3441,,garmin,,3304429333,13.0,local,2025-03-09 23:30:38,,,,,,,"(None, None, None, None, None, None)",,,,,
89,310.6,101.79999999999995,3.294,0.0,152,298099665,1446989391,27,2025-03-09 23:32:11,,12,152,0.0,,activity,,stop,2025-03-10 07:51:50,1,2025-03-09 23:51:50,1267.751,manual,,,,,,,,creator,,3441,,garmin,,3304429333,13.0,local,2025-03-09 23:30:38,,,,,,,"(None, None, None, None, None, None)",,,,,
90,331.24,101.60000000000002,3.219,0.0,154,298099400,1446991811,27,2025-03-09 23:32:17,,7,154,0.0,,activity,,stop,2025-03-10 07:51:50,1,2025-03-09 23:51:50,1267.751,manual,,,,,,,,creator,,3441,,garmin,,3304429333,13.0,local,2025-03-09 23:30:38,,,,,,,"(None, None, None, None, None, None)",,,,,
91,338.45,101.60000000000002,3.275,0.0,154,298099360,1446992666,27,2025-03-09 23:32:19,,7,154,0.0,,activity,,stop,2025-03-10 07:51:50,1,2025-03-09 23:51:50,1267.751,manual,,,,,,,,creator,,3441,,garmin,,3304429333,13.0,local,2025-03-09 23:30:38,,,,,,,"(None, None, None, None, None, None)",,,,,
90,360.53,101.60000000000002,3.424,0.0,156,298099245,1446995274,27,2025-03-09 23:32:25,,7,156,0.0,,activity,,stop,2025-03-10 07:51:50,1,2025-03-09 23:51:50,1267.751,manual,,,,,,,,creator,,3441,,garmin,,3304429333,13.0,local,2025-03-09 23:30:38,,,,,,,"(None, None, None, None, None, None)",,,,,
90,364.25,101.60000000000002,3.424,0.0,157,298099195,1446995714,27,2025-03-09 23:32:26,,7,157,0.0,,activity,,stop,2025-03-10 07:51:50,1,2025-03-09 23:51:50,1267.751,manual,,,,,,,,creator,,3441,,garmin,,3304429333,13.0,local,2025-03-09 23:30:38,,,,,,,"(None, None, None, None, None, None)",,,,,
91,384.53,101.60000000000002,3.48,0.0,158,298099165,1446998107,27,2025-03-09 23:32:32,,12,158,0.0,,activity,,stop,2025-03-10 07:51:50,1,2025-03-09 23:51:50,1267.751,manual,,,,,,,,creator,,3441,,garmin,,3304429333,13.0,local,2025-03-09 23:30:38,,,,,,,"(None, None, None, None, None, None)",,,,,
91,393.74,101.60000000000002,3.48,0.0,158,298099194,1446999192,27,2025-03-09 23:32:35,,18,158,894.0,,activity,,stop,2025-03-10 07:51:50,1,2025-03-09 23:51:50,1267.751,manual,,,,,,,,creator,,3441,,garmin,,3304429333,13.0,local,2025-03-09 23:30:38,,,,,,,"(None, None, None, None, None, None)",,,,,
89,414.39,101.79999999999995,3.462,0.0,159,298100127,1447001369,27,2025-03-09 23:32:41,,12,159,0.0,,activity,,stop,2025-03-10 07:51:50,1,2025-03-09 23:51:50,1267.751,manual,,,,,,,,creator,,3441,,garmin,,3304429333,13.0,local,2025-03-09 23:30:38,,,,,,,"(None, None, None, None, None, None)",,,,,
92,426.76,102.39999999999998,3.452,0.0,160,298101358,1447001937,27,2025-03-09 23:32:45,,12,160,0.0,,activity,,stop,2025-03-10 07:51:50,1,2025-03-09 23:51:50,1267.751,manual,,,,,,,,creator,,3441,,garmin,,3304429333,13.0,local,2025-03-09 23:30:38,,,,,,,"(None, None, None, None, None, None)",,,,,
91,442.48,103.0,3.415,0.0,160,298103007,1447001681,27,2025-03-09 23:32:50,,2,160,0.0,,activity,,stop,2025-03-10 07:51:50,1,2025-03-09 23:51:50,1267.751,manual,,,,,,,,creator,,3441,,garmin,,3304429333,13.0,local,2025-03-09 23:30:38,,,,,,,"(None, None, None, None, None, None)",,,,,
91,445.91,103.0,3.415,0.0,160,298103350,1447001515,27,2025-03-09 23:32:51,,2,160,,,activity,,stop,2025-03-10 07:51:50,1,2025-03-09 23:51:50,1267.751,manual,,,,,,,,creator,,3441,,garmin,,3304429333,13.0,local,2025-03-09 23:30:38,,,,,,,"(None, None, None, None, None, None)",,,,,
91,462.91,103.60000000000002,3.406,0.0,158,298104498,1447000004,26,2025-03-09 23:32:56,,7,158,0.0,,activity,,stop,2025-03-10 07:51:50,1,2025-03-09 23:51:50,1267.751,manual,,,,,,,,creator,,3441,,garmin,,3304429333,13.0,local,2025-03-09 23:30:38,,,,,,,"(None, None, None, None, None, None)",,,,,
90,470.56,103.60000000000002,3.415,0.0,158,298104606,1446999103,26,2025-03-09 23:32:58,,7,158,0.0,,activity,,stop,2025-03-10 07:51:50,1,2025-03-09 23:51:50,1267.751,manual,,,,,,,,creator,,3441,,garmin,,3304429333,13.0,local,2025-03-09 23:30:38,,,,,,,"(None, None, None, None, None, None)",,,,,
90,489.24,103.39999999999998,3.443,0.0,157,298104663,1446996891,26,2025-03-09 23:33:03,,7,157,0.0,,activity,,stop,2025-03-10 07:51:50,1,2025-03-09 23:51:50,1267.751,manual,,,,,,,,creator,,3441,,garmin,,3304429333,13.0,local,2025-03-09 23:30:38,,,,,,,"(None, None, None, None, None, None)",,,,,
90,510.38,103.20000000000005,3.48,0.0,158,298104858,1446994404,26,2025-03-09 23:33:09,,7,158,0.0,,activity,,stop,2025-03-10 07:51:50,1,2025-03-09 23:51:50,1267.751,manual,,,,,,,,creator,,3441,,garmin,,3304429333,13.0,local,2025-03-09 23:30:38,,,,,,,"(None, None, None, None, None, None)",,,,,
92,517.44,103.0,3.48,0.0,158,298104939,1446993575,26,2025-03-09 23:33:11,,7,158,0.0,,activity,,stop,2025-03-10 07:51:50,1,2025-03-09 23:51:50,1267.751,manual,,,,,,,,creator,,3441,,garmin,,3304429333,13.0,local,2025-03-09 23:30:38,,,,,,,"(None, None, None, None, None, None)",,,,,
91,534.66,102.60000000000002,3.48,0.0,161,298105037,1446991546,26,2025-03-09 23:33:16,,7,161,0.0,,activity,,stop,2025-03-10 07:51:50,1,2025-03-09 23:51:50,1267.751,manual,,,,,,,,creator,,3441,,garmin,,3304429333,13.0,local,2025-03-09 23:30:38,,,,,,,"(None, None, None, None, None, None)",,,,,
91,545.13,102.60000000000002,3.49,0.0,161,298104779,1446990340,26,2025-03-09 23:33:19,,7,161,0.0,,activity,,stop,2025-03-10 07:51:50,1,2025-03-09 23:51:50,1267.751,manual,,,,,,,,creator,,3441,,garmin,,3304429333,13.0,local,2025-03-09 23:30:38,,,,,,,"(None, None, None, None, None, None)",,,,,
88,547.56,103.0,1.353,0.0,161,298104729,1446990149,26,2025-03-09 23:33:22,,7,161,0.0,,activity,,stop,2025-03-10 07:51:50,1,2025-03-09 23:51:50,1267.751,manual,,,,,,,,creator,,3441,,garmin,,3304429333,13.0,local,2025-03-09 23:30:38,,,,,,,"(None, None, None, None, None, None)",,,,,
0,558.82,103.20000000000005,2.837,0.0,162,298104390,1446988826,26,2025-03-09 23:33:28,,32,162,0.0,,activity,,stop,2025-03-10 07:51:50,1,2025-03-09 23:51:50,1267.751,manual,,,,,,,,creator,,3441,,garmin,,3304429333,13.0,local,2025-03-09 23:30:38,,,,,,,"(None, None, None, None, None, None)",,,,,
90,573.84,103.39999999999998,3.62,0.0,160,298103201,1446987605,26,2025-03-09 23:33:32,,25,160,0.0,,activity,,stop,2025-03-10 07:51:50,1,2025-03-09 23:51:50,1267.751,manual,,,,,,,,creator,,3441,,garmin,,3304429333,13.0,local,2025-03-09 23:30:38,,,,,,,"(None, None, None, None, None, None)",,,,,
91,581.39,103.20000000000005,3.518,0.0,157,298102443,1446987282,26,2025-03-09 23:33:34,,25,157,0.0,,activity,,stop,2025-03-10 07:51:50,1,2025-03-09 23:51:50,1267.751,manual,,,,,,,,creator,,3441,,garmin,,3304429333,13.0,local,2025-03-09 23:30:38,,,,,,,"(None, None, None, None, None, None)",,,,,
91,592.32,103.39999999999998,3.62,0.0,156,298101268,1446987427,26,2025-03-09 23:33:37,,25,156,0.0,,activity,,stop,2025-03-10 07:51:50,1,2025-03-09 23:51:50,1267.751,manual,,,,,,,,creator,,3441,,garmin,,3304429333,13.0,local,2025-03-09 23:30:38,,,,,,,"(None, None, None, None, None, None)",,,,,
90,610.11,103.0,3.63,0.0,156,298099754,1446988646,26,2025-03-09 23:33:42,,7,156,0.0,,activity,,stop,2025-03-10 07:51:50,1,2025-03-09 23:51:50,1267.751,manual,,,,,,,,creator,,3441,,garmin,,3304429333,13.0,local,2025-03-09 23:30:38,,,,,,,"(None, None, None, None, None, None)",,,,,
88,626.78,102.79999999999995,3.844,0.0,158,298099035,1446990452,26,2025-03-09 23:33:46,,7,158,0.0,,activity,,stop,2025-03-10 07:51:50,1,2025-03-09 23:51:50,1267.751,manual,,,,,,,,creator,,3441,,garmin,,3304429333,13.0,local,2025-03-09 23:30:38,,,,,,,"(None, None, None, None, None, None)",,,,,
90,635.51,102.60000000000002,3.919,0.5,159,298098986,1446991473,26,2025-03-09 23:33:48,,7,159,0.0,,activity,,stop,2025-03-10 07:51:50,1,2025-03-09 23:51:50,1267.751,manual,,,,,,,,creator,,3441,,garmin,,3304429333,13.0,local,2025-03-09 23:30:38,,,,,,,"(None, None, None, None, None, None)",,,,,
91,639.62,101.60000000000002,3.938,0.0,160,298099097,1446991945,26,2025-03-09 23:33:49,,7,160,0.0,,activity,,stop,2025-03-10 07:51:50,1,2025-03-09 23:51:50,1267.751,manual,,,,,,,,creator,,3441,,garmin,,3304429333,13.0,local,2025-03-09 23:30:38,,,,,,,"(None, None, None, None, None, None)",,,,,
92,643.74,102.79999999999995,3.975,0.0,161,298099222,1446992404,26,2025-03-09 23:33:50,,12,161,,,activity,,stop,2025-03-10 07:51:50,1,2025-03-09 23:51:50,1267.751,manual,,,,,,,,creator,,3441,,garmin,,3304429333,13.0,local,2025-03-09 23:30:38,,,,,,,"(None, None, None, None, None, None)",,,,,
89,656.97,102.79999999999995,3.984,0.5,161,298099294,1446993965,26,2025-03-09 23:33:53,,12,161,0.0,,activity,,stop,2025-03-10 07:51:50,1,2025-03-09 23:51:50,1267.751,manual,,,,,,,,creator,,3441,,garmin,,3304429333,13.0,local,2025-03-09 23:30:38,,,,,,,"(None, None, None, None, None, None)",,,,,
90,677.62,103.39999999999998,3.854,0.0,163,298099057,1446996381,26,2025-03-09 23:33:59,,18,163,0.0,,activity,,stop,2025-03-10 07:51:50,1,2025-03-09 23:51:50,1267.751,manual,,,,,,,,creator,,3441,,garmin,,3304429333,13.0,local,2025-03-09 23:30:38,,,,,,,"(None, None, None, None, None, None)",,,,,
90,680.29,103.39999999999998,3.844,0.0,164,298099034,1446996694,26,2025-03-09 23:34:00,,25,164,0.0,,activity,,stop,2025-03-10 07:51:50,1,2025-03-09 23:51:50,1267.751,manual,,,,,,,,creator,,3441,,garmin,,3304429333,13.0,local,2025-03-09 23:30:38,,,,,,,"(None, None, None, None, None, None)",,,,,
88,700.98,103.39999999999998,3.751,0.0,163,298098944,1446999130,26,2025-03-09 23:34:06,,25,163,0.0,,activity,,stop,2025-03-10 07:51:50,1,2025-03-09 23:51:50,1267.751,manual,,,,,,,,creator,,3441,,garmin,,3304429333,13.0,local,2025-03-09 23:30:38,,,,,,,"(None, None, None, None, None, None)",,,,,
87,710.9,102.79999999999995,3.714,0.0,163,298099091,1447000288,26,2025-03-09 23:34:09,,25,163,0.0,,activity,,stop,2025-03-10 07:51:50,1,2025-03-09 23:51:50,1267.751,manual,,,,,,,,creator,,3441,,garmin,,3304429333,13.0,local,2025-03-09 23:30:38,,,,,,,"(None, None, None, None, None, None)",,,,,
89,726.99,102.79999999999995,3.667,0.0,162,298100091,1447001829,26,2025-03-09 23:34:14,,7,162,894.0,,activity,,stop,2025-03-10 07:51:50,1,2025-03-09 23:51:50,1267.751,manual,,,,,,,,creator,,3441,,garmin,,3304429333,13.0,local,2025-03-09 23:30:38,,,,,,,"(None, None, None, None, None, None)",,,,,
89,743.66,102.79999999999995,3.63,0.0,163,298101727,1447002574,26,2025-03-09 23:34:19,,7,163,0.0,,activity,,stop,2025-03-10 07:51:50,1,2025-03-09 23:51:50,1267.751,manual,,,,,,,,creator,,3441,,garmin,,3304429333,13.0,local,2025-03-09 23:30:38,,,,,,,"(None, None, None, None, None, None)",,,,,
90,760.84,102.60000000000002,3.592,0.0,161,298103424,1447001727,26,2025-03-09 23:34:24,,7,161,,,activity,,stop,2025-03-10 07:51:50,1,2025-03-09 23:51:50,1267.751,manual,,,,,,,,creator,,3441,,garmin,,3304429333,13.0,local,2025-03-09 23:30:38,,,,,,,"(None, None, None, None, None, None)",,,,,
90,778.77,102.79999999999995,3.574,0.0,161,298104409,1446999944,26,2025-03-09 23:34:29,,7,161,0.0,,activity,,stop,2025-03-10 07:51:50,1,2025-03-09 23:51:50,1267.751,manual,,,,,,,,creator,,3441,,garmin,,3304429333,13.0,local,2025-03-09 23:30:38,,,,,,,"(None, None, None, None, None, None)",,,,,
