cadence,distance,enhanced_altitude,enhanced_speed,fractional_cadence,heart_rate,position_lat,position_long,temperature,timestamp,unknown_134,unknown_135,unknown_136,unknown_87,unknown_90,activity_event,activity_event_group,activity_event_type,activity_local_timestamp,activity_num_sessions,activity_timestamp,activity_total_timer_time,activity_type,activity_unknown_7,device_ant_device_number,device_ant_network,device_ant_transmission_type,device_battery_status,device_battery_voltage,device_cum_operating_time,device_device_index,device_device_type,device_garmin_product,device_hardware_version,device_manufacturer,device_sensor_position,device_serial_number,device_software_version,device_source_type,device_timestamp,device_unknown_13,device_unknown_15,device_unknown_16,device_unknown_17,device_unknown_23,device_unknown_24,device_unknown_29,device_unknown_30,device_unknown_31,device_unknown_32,device_unknown_8,device_unknown_9
91,67.82,104.79999999999995,4.339,0.0,111,298100497,1446988017,26,2025-03-16 23:21:29,,176,111,0.0,,activity,,stop,2025-03-17 07:34:57,1,2025-03-16 23:34:57,811.271,manual,,,,,,,,creator,,3441,,garmin,,3304429333,13.0,local,2025-03-16 23:21:11,,,,,,,"(None, None, None, None, None, None)",,,,,
91,73.32,104.79999999999995,4.339,0.0,112,298100088,1446988504,26,2025-03-16 23:21:30,,176,112,0.0,,activity,,stop,2025-03-17 07:34:57,1,2025-03-16 23:34:57,811.271,manual,,,,,,,,creator,,3441,,garmin,,3304429333,13.0,local,2025-03-16 23:21:11,,,,,,,"(None, None, None, None, None, None)",,,,,
92,81.73,104.79999999999995,4.357,0.0,116,298099752,1446989455,26,2025-03-16 23:21:32,,176,116,0.0,,activity,,stop,2025-03-17 07:34:57,1,2025-03-16 23:34:57,811.271,manual,,,,,,,,creator,,3441,,garmin,,3304429333,13.0,local,2025-03-16 23:21:11,,,,,,,"(None, None, None, None, None, None)",,,,,
92,86.35,104.79999999999995,4.367,0.0,119,298099618,1446990005,26,2025-03-16 23:21:33,,176,119,0.0,,activity,,stop,2025-03-17 07:34:57,1,2025-03-16 23:34:57,811.271,manual,,,,,,,,creator,,3441,,garmin,,3304429333,13.0,local,2025-03-16 23:21:11,,,,,,,"(None, None, None, None, None, None)",,,,,
93,95.88,105.0,4.376,0.0,123,298099449,1446991155,26,2025-03-16 23:21:35,,176,123,0.0,,activity,,stop,2025-03-17 07:34:57,1,2025-03-16 23:34:57,811.271,manual,,,,,,,,creator,,3441,,garmin,,3304429333,13.0,local,2025-03-16 23:21:11,,,,,,,"(None, None, None, None, None, None)",,,,,
93,99.77,105.20000000000005,4.395,0.0,128,298099501,1446991629,26,2025-03-16 23:21:36,,176,128,0.0,,activity,,stop,2025-03-17 07:34:57,1,2025-03-16 23:34:57,811.271,manual,,,,,,,,creator,,3441,,garmin,,3304429333,13.0,local,2025-03-16 23:21:11,,,,,,,"(None, None, None, None, None, None)",,,,,
93,104.37,105.39999999999998,4.404,0.0,125,298099458,1446992174,26,2025-03-16 23:21:37,,176,125,0.0,,activity,,stop,2025-03-17 07:34:57,1,2025-03-16 23:34:57,811.271,manual,,,,,,,,creator,,3441,,garmin,,3304429333,13.0,local,2025-03-16 23:21:11,,,,,,,"(None, None, None, None, None, None)",,,,,
93,113.38,105.39999999999998,4.423,0.0,128,298099378,1446993242,26,2025-03-16 23:21:39,,162,128,0.0,,activity,,stop,2025-03-17 07:34:57,1,2025-03-16 23:34:57,811.271,manual,,,,,,,,creator,,3441,,garmin,,3304429333,13.0,local,2025-03-16 23:21:11,,,,,,,"(None, None, None, None, None, None)",,,,,
94,122.18,105.39999999999998,4.432,0.0,130,298099437,1446994282,26,2025-03-16 23:21:41,,129,130,0.0,,activity,,stop,2025-03-17 07:34:57,1,2025-03-16 23:34:57,811.271,manual,,,,,,,,creator,,3441,,garmin,,3304429333,13.0,local,2025-03-16 23:21:11,,,,,,,"(None, None, None, None, None, None)",,,,,
93,134.62,105.60000000000002,4.423,0.0,133,298099480,1446995753,26,2025-03-16 23:21:44,,108,133,894.0,,activity,,stop,2025-03-17 07:34:57,1,2025-03-16 23:34:57,811.271,manual,,,,,,,,creator,,3441,,garmin,,3304429333,13.0,local,2025-03-16 23:21:11,,,,,,,"(None, None, None, None, None, None)",,,,,
93,138.55,106.0,4.404,0.0,134,298099453,1446996218,26,2025-03-16 23:21:45,,129,134,894.0,,activity,,stop,2025-03-17 07:34:57,1,2025-03-16 23:34:57,811.271,manual,,,,,,,,creator,,3441,,garmin,,3304429333,13.0,local,2025-03-16 23:21:11,,,,,,,"(None, None, None, None, None, None)",,,,,
93,146.52,106.79999999999995,4.329,0.0,137,298099442,1446997149,26,2025-03-16 23:21:47,,108,137,894.0,,activity,,stop,2025-03-17 07:34:57,1,2025-03-16 23:34:57,811.271,manual,,,,,,,,creator,,3441,,garmin,,3304429333,13.0,local,2025-03-16 23:21:11,,,,,,,"(None, None, None, None, None, None)",,,,,
93,150.61,107.0,4.301,0.0,138,298099436,1446997628,26,2025-03-16 23:21:48,,88,138,894.0,,activity,,stop,2025-03-17 07:34:57,1,2025-03-16 23:34:57,811.271,manual,,,,,,,,creator,,3441,,garmin,,3304429333,13.0,local,2025-03-16 23:21:11,,,,,,,"(None, None, None, None, None, None)",,,,,
95,162.49,107.20000000000005,3.63,0.0,141,298099422,1446999017,26,2025-03-16 23:21:51,,88,141,0.0,,activity,,stop,2025-03-17 07:34:57,1,2025-03-16 23:34:57,811.271,manual,,,,,,,,creator,,3441,,garmin,,3304429333,13.0,local,2025-03-16 23:21:11,,,,,,,"(None, None, None, None, None, None)",,,,,
95,166.47,107.20000000000005,3.051,0.0,142,298099486,1446999483,26,2025-03-16 23:21:52,,108,142,0.0,,activity,,stop,2025-03-17 07:34:57,1,2025-03-16 23:34:57,811.271,manual,,,,,,,,creator,,3441,,garmin,,3304429333,13.0,local,2025-03-16 23:21:11,,,,,,,"(None, None, None, None, None, None)",,,,,
96,170.16,107.20000000000005,3.032,0.0,142,298099509,1446999903,26,2025-03-16 23:21:53,,108,142,0.0,,activity,,stop,2025-03-17 07:34:57,1,2025-03-16 23:34:57,811.271,manual,,,,,,,,creator,,3441,,garmin,,3304429333,13.0,local,2025-03-16 23:21:11,,,,,,,"(None, None, None, None, None, None)",,,,,
93,191.31,107.20000000000005,4.301,0.5,144,298100492,1447002071,26,2025-03-16 23:21:59,,147,144,,,activity,,stop,2025-03-17 07:34:57,1,2025-03-16 23:34:57,811.271,manual,,,,,,,,creator,,3441,,garmin,,3304429333,13.0,local,2025-03-16 23:21:11,,,,,,,"(None, None, None, None, None, None)",,,,,
92,205.71,106.39999999999998,4.012,0.0,146,298102158,1447002164,26,2025-03-16 23:22:03,,108,146,50.0,,activity,,stop,2025-03-17 07:34:57,1,2025-03-16 23:34:57,811.271,manual,,,,,,,,creator,,3441,,garmin,,3304429333,13.0,local,2025-03-16 23:21:11,,,,,,,"(None, None, None, None, None, None)",,,,,
92,226.98,107.20000000000005,4.087,0.0,148,298104096,1447000764,26,2025-03-16 23:22:08,,108,148,0.0,,activity,,stop,2025-03-17 07:34:57,1,2025-03-16 23:34:57,811.271,manual,,,,,,,,creator,,3441,,garmin,,3304429333,13.0,local,2025-03-16 23:21:11,,,,,,,"(None, None, None, None, None, None)",,,,,
92,243.3,106.39999999999998,4.115,0.0,148,298104626,1446998872,25,2025-03-16 23:22:12,,108,148,0.0,,activity,,stop,2025-03-17 07:34:57,1,2025-03-16 23:34:57,811.271,manual,,,,,,,,creator,,3441,,garmin,,3304429333,13.0,local,2025-03-16 23:21:11,,,,,,,"(None, None, None, None, None, None)",,,,,
91,256.99,105.60000000000002,4.106,0.0,150,298104701,1446997247,25,2025-03-16 23:22:15,,57,150,0.0,,activity,,stop,2025-03-17 07:34:57,1,2025-03-16 23:34:57,811.271,manual,,,,,,,,creator,,3441,,garmin,,3304429333,13.0,local,2025-03-16 23:21:11,,,,,,,"(None, None, None, None, None, None)",,,,,
92,269.72,105.60000000000002,4.096,0.0,151,298104682,1446995745,25,2025-03-16 23:22:18,,44,151,0.0,,activity,,stop,2025-03-17 07:34:57,1,2025-03-16 23:34:57,811.271,manual,,,,,,,,creator,,3441,,garmin,,3304429333,13.0,local,2025-03-16 23:21:11,,,,,,,"(None, None, None, None, None, None)",,,,,
93,273.84,105.39999999999998,4.087,0.0,151,298104746,1446995258,25,2025-03-16 23:22:19,,44,151,0.0,,activity,,stop,2025-03-17 07:34:57,1,2025-03-16 23:34:57,811.271,manual,,,,,,,,creator,,3441,,garmin,,3304429333,13.0,local,2025-03-16 23:21:11,,,,,,,"(None, None, None, None, None, None)",,,,,
91,296.06,105.20000000000005,4.096,0.0,152,298104864,1446992625,25,2025-03-16 23:22:24,,57,152,0.0,,activity,,stop,2025-03-17 07:34:57,1,2025-03-16 23:34:57,811.271,manual,,,,,,,,creator,,3441,,garmin,,3304429333,13.0,local,2025-03-16 23:21:11,,,,,,,"(None, None, None, None, None, None)",,,,,
91,319.57,104.79999999999995,4.106,0.0,154,298105097,1446989857,25,2025-03-16 23:22:30,,44,154,0.0,,activity,,stop,2025-03-17 07:34:57,1,2025-03-16 23:34:57,811.271,manual,,,,,,,,creator,,3441,,garmin,,3304429333,13.0,local,2025-03-16 23:21:11,,,,,,,"(None, None, None, None, None, None)",,,,,
92,341.06,104.79999999999995,4.068,0.0,155,298104506,1446987385,25,2025-03-16 23:22:35,,108,155,0.0,,activity,,stop,2025-03-17 07:34:57,1,2025-03-16 23:34:57,811.271,manual,,,,,,,,creator,,3441,,garmin,,3304429333,13.0,local,2025-03-16 23:21:11,,,,,,,"(None, None, None, None, None, None)",,,,,
92,345.48,104.79999999999995,4.078,0.0,155,298104145,1446987006,25,2025-03-16 23:22:36,,108,155,0.0,,activity,,stop,2025-03-17 07:34:57,1,2025-03-16 23:34:57,811.271,manual,,,,,,,,creator,,3441,,garmin,,3304429333,13.0,local,2025-03-16 23:21:11,,,,,,,"(None, None, None, None, None, None)",,,,,
92,362.09,105.0,4.096,0.0,156,298102477,1446986277,25,2025-03-16 23:22:40,,57,156,0.0,,activity,,stop,2025-03-17 07:34:57,1,2025-03-16 23:34:57,811.271,manual,,,,,,,,creator,,3441,,garmin,,3304429333,13.0,local,2025-03-16 23:21:11,,,,,,,"(None, None, None, None, None, None)",,,,,
91,381.02,105.60000000000002,4.133,0.0,157,298100574,1446987334,25,2025-03-16 23:22:44,,44,157,0.0,,activity,,stop,2025-03-17 07:34:57,1,2025-03-16 23:34:57,811.271,manual,,,,,,,,creator,,3441,,garmin,,3304429333,13.0,local,2025-03-16 23:21:11,,,,,,,"(None, None, None, None, None, None)",,,,,
92,396.39,105.39999999999998,4.152,0.0,158,298099791,1446989051,25,2025-03-16 23:22:48,,44,158,0.0,,activity,,stop,2025-03-17 07:34:57,1,2025-03-16 23:34:57,811.271,manual,,,,,,,,creator,,3441,,garmin,,3304429333,13.0,local,2025-03-16 23:21:11,,,,,,,"(None, None, None, None, None, None)",,,,,
91,415.13,104.79999999999995,4.133,0.0,160,298100050,1446991333,25,2025-03-16 23:22:52,,44,160,,,activity,,stop,2025-03-17 07:34:57,1,2025-03-16 23:34:57,811.271,manual,,,,,,,,creator,,3441,,garmin,,3304429333,13.0,local,2025-03-16 23:21:11,,,,,,,"(None, None, None, None, None, None)",,,,,
92,433.42,105.39999999999998,3.956,0.0,163,298099811,1446993432,25,2025-03-16 23:22:57,,25,163,,,activity,,stop,2025-03-17 07:34:57,1,2025-03-16 23:34:57,811.271,manual,,,,,,,,creator,,3441,,garmin,,3304429333,13.0,local,2025-03-16 23:21:11,,,,,,,"(None, None, None, None, None, None)",,,,,
91,441.71,105.39999999999998,3.928,0.0,163,298099711,1446994445,24,2025-03-16 23:22:59,,25,163,,,activity,,stop,2025-03-17 07:34:57,1,2025-03-16 23:34:57,811.271,manual,,,,,,,,creator,,3441,,garmin,,3304429333,13.0,local,2025-03-16 23:21:11,,,,,,,"(None, None, None, None, None, None)",,,,,
91,463.25,106.39999999999998,3.928,0.0,164,298099640,1446996976,24,2025-03-16 23:23:04,,18,164,,,activity,,stop,2025-03-17 07:34:57,1,2025-03-16 23:34:57,811.271,manual,,,,,,,,creator,,3441,,garmin,,3304429333,13.0,local,2025-03-16 23:21:11,,,,,,,"(None, None, None, None, None, None)",,,,,
91,470.97,107.0,3.928,0.0,164,298099541,1446997879,24,2025-03-16 23:23:06,,18,164,,,activity,,stop,2025-03-17 07:34:57,1,2025-03-16 23:34:57,811.271,manual,,,,,,,,creator,,3441,,garmin,,3304429333,13.0,local,2025-03-16 23:21:11,,,,,,,"(None, None, None, None, None, None)",,,,,
91,474.99,107.0,3.919,0.0,164,298099531,1446998358,24,2025-03-16 23:23:07,,18,164,,,activity,,stop,2025-03-17 07:34:57,1,2025-03-16 23:34:57,811.271,manual,,,,,,,,creator,,3441,,garmin,,3304429333,13.0,local,2025-03-16 23:21:11,,,,,,,"(None, None, None, None, None, None)",,,,,
91,496.06,107.20000000000005,3.919,0.0,165,298099463,1447000846,24,2025-03-16 23:23:12,,12,165,894.0,,activity,,stop,2025-03-17 07:34:57,1,2025-03-16 23:34:57,811.271,manual,,,,,,,,creator,,3441,,garmin,,3304429333,13.0,local,2025-03-16 23:21:11,,,,,,,"(None, None, None, None, None, None)",,,,,
91,503.57,107.20000000000005,3.91,0.0,165,298100063,1447001530,24,2025-03-16 23:23:14,,12,165,894.0,,activity,,stop,2025-03-17 07:34:57,1,2025-03-16 23:34:57,811.271,manual,,,,,,,,creator,,3441,,garmin,,3304429333,13.0,local,2025-03-16 23:21:11,,,,,,,"(None, None, None, None, None, None)",,,,,
90,508.13,107.60000000000002,3.919,0.0,165,298100445,1447001897,24,2025-03-16 23:23:15,,12,165,894.0,,activity,,stop,2025-03-17 07:34:57,1,2025-03-16 23:34:57,811.271,manual,,,,,,,,creator,,3441,,garmin,,3304429333,13.0,local,2025-03-16 23:21:11,,,,,,,"(None, None, None, None, None, None)",,,,,
91,525.52,106.39999999999998,3.938,0.0,165,298102493,1447001829,24,2025-03-16 23:23:19,,12,165,0.0,,activity,,stop,2025-03-17 07:34:57,1,2025-03-16 23:34:57,811.271,manual,,,,,,,,creator,,3441,,garmin,,3304429333,13.0,local,2025-03-16 23:21:11,,,,,,,"(None, None, None, None, None, None)",,,,,
90,545.84,107.39999999999998,3.956,0.0,166,298104093,1447000127,24,2025-03-16 23:23:24,,12,166,0.0,,activity,,stop,2025-03-17 07:34:57,1,2025-03-16 23:34:57,811.271,manual,,,,,,,,creator,,3441,,garmin,,3304429333,13.0,local,2025-03-16 23:21:11,,,,,,,"(None, None, None, None, None, None)",,,,,
91,567.45,106.39999999999998,3.966,0.0,167,298104910,1446997738,24,2025-03-16 23:23:29,,18,167,0.0,,activity,,stop,2025-03-17 07:34:57,1,2025-03-16 23:34:57,811.271,manual,,,,,,,,creator,,3441,,garmin,,3304429333,13.0,local,2025-03-16 23:21:11,,,,,,,"(None, None, None, None, None, None)",,,,,
91,571.69,106.39999999999998,3.975,0.0,168,298104957,1446997236,24,2025-03-16 23:23:30,,18,168,894.0,,activity,,stop,2025-03-17 07:34:57,1,2025-03-16 23:34:57,811.271,manual,,,,,,,,creator,,3441,,garmin,,3304429333,13.0,local,2025-03-16 23:21:11,,,,,,,"(None, None, None, None, None, None)",,,,,
92,576.32,105.60000000000002,3.975,0.0,168,298104999,1446996679,24,2025-03-16 23:23:31,,18,168,894.0,,activity,,stop,2025-03-17 07:34:57,1,2025-03-16 23:34:57,811.271,manual,,,,,,,,creator,,3441,,garmin,,3304429333,13.0,local,2025-03-16 23:21:11,,,,,,,"(None, None, None, None, None, None)",,,,,
92,598.48,105.39999999999998,4.059,0.0,168,298104905,1446994042,24,2025-03-16 23:23:37,,18,168,0.0,,activity,,stop,2025-03-17 07:34:57,1,2025-03-16 23:34:57,811.271,manual,,,,,,,,creator,,3441,,garmin,,3304429333,13.0,local,2025-03-16 23:21:11,,,,,,,"(None, None, None, None, None, None)",,,,,
92,602.9,105.39999999999998,4.022,0.0,168,298104905,1446993525,24,2025-03-16 23:23:38,,18,168,0.0,,activity,,stop,2025-03-17 07:34:57,1,2025-03-16 23:34:57,811.271,manual,,,,,,,,creator,,3441,,garmin,,3304429333,13.0,local,2025-03-16 23:21:11,,,,,,,"(None, None, None, None, None, None)",,,,,
94,623.95,104.79999999999995,4.087,0.0,168,298104938,1446991033,24,2025-03-16 23:23:43,,72,168,0.0,,activity,,stop,2025-03-17 07:34:57,1,2025-03-16 23:34:57,811.271,manual,,,,,,,,creator,,3441,,garmin,,3304429333,13.0,local,2025-03-16 23:21:11,,,,,,,"(None, None, None, None, None, None)",,,,,
92,635.42,104.79999999999995,4.115,0.0,166,298105068,1446989684,24,2025-03-16 23:23:46,,57,166,0.0,,activity,,stop,2025-03-17 07:34:57,1,2025-03-16 23:34:57,811.271,manual,,,,,,,,creator,,3441,,garmin,,3304429333,13.0,local,2025-03-16 23:21:11,,,,,,,"(None, None, None, None, None, None)",,,,,
91,643.62,104.79999999999995,3.228,0.0,166,298104846,1446989121,24,2025-03-16 23:23:50,,88,166,0.0,,activity,,stop,2025-03-17 07:34:57,1,2025-03-16 23:34:57,811.271,manual,,,,,,,,creator,,3441,,garmin,,3304429333,13.0,local,2025-03-16 23:21:11,,,,,,,"(None, None, None, None, None, None)",,,,,
0,644.75,104.60000000000002,0.0,0.0,163,298104712,1446989113,24,2025-03-16 23:23:54,,44,163,0.0,,activity,,stop,2025-03-17 07:34:57,1,2025-03-16 23:34:57,811.271,manual,,,,,,,,creator,,3441,,garmin,,3304429333,13.0,local,2025-03-16 23:21:11,,,,,,,"(None, None, None, None, None, None)",,,,,
0,645.4,104.60000000000002,0.0,0.0,163,298104904,1446989083,24,2025-03-16 23:23:59,,44,163,,,activity,,stop,2025-03-17 07:34:57,1,2025-03-16 23:34:57,811.271,manual,,,,,,,,creator,,3441,,garmin,,3304429333,13.0,local,2025-03-16 23:21:11,,,,,,,"(None, None, None, None, None, None)",,,,,
0,653.58,105.39999999999998,0.243,0.0,160,298104874,1446987872,24,2025-03-16 23:24:06,,72,160,894.0,,activity,,stop,2025-03-17 07:34:57,1,2025-03-16 23:34:57,811.271,manual,,,,,,,,creator,,3441,,garmin,,3304429333,13.0,local,2025-03-16 23:21:11,,,,,,,"(None, None, None, None, None, None)",,,,,
90,669.3,105.0,3.91,0.5,160,298103568,1446986620,23,2025-03-16 23:24:10,,88,160,0.0,,activity,,stop,2025-03-17 07:34:57,1,2025-03-16 23:34:57,811.271,manual,,,,,,,,creator,,3441,,garmin,,3304429333,13.0,local,2025-03-16 23:21:11,,,,,,,"(None, None, None, None, None, None)",,,,,
93,686.02,105.39999999999998,4.367,0.0,160,298101661,1446986744,23,2025-03-16 23:24:14,,88,160,0.0,,activity,,stop,2025-03-17 07:34:57,1,2025-03-16 23:34:57,811.271,manual,,,,,,,,creator,,3441,,garmin,,3304429333,13.0,local,2025-03-16 23:21:11,,,,,,,"(None, None, None, None, None, None)",,,,,
93,698.95,105.39999999999998,4.395,0.0,157,298100423,1446987493,23,2025-03-16 23:24:17,,108,157,0.0,,activity,,stop,2025-03-17 07:34:57,1,2025-03-16 23:34:57,811.271,manual,,,,,,,,creator,,3441,,garmin,,3304429333,13.0,local,2025-03-16 23:21:11,,,,,,,"(None, None, None, None, None, None)",,,,,
93,702.6,105.39999999999998,4.367,0.0,157,298100189,1446987881,23,2025-03-16 23:24:18,,108,157,0.0,,activity,,stop,2025-03-17 07:34:57,1,2025-03-16 23:34:57,811.271,manual,,,,,,,,creator,,3441,,garmin,,3304429333,13.0,local,2025-03-16 23:21:11,,,,,,,"(None, None, None, None, None, None)",,,,,
93,722.33,106.20000000000005,4.348,0.0,156,298099700,1446990161,23,2025-03-16 23:24:23,,88,156,0.0,,activity,,stop,2025-03-17 07:34:57,1,2025-03-16 23:34:57,811.271,manual,,,,,,,,creator,,3441,,garmin,,3304429333,13.0,local,2025-03-16 23:21:11,,,,,,,"(None, None, None, None, None, None)",,,,,
93,726.52,106.39999999999998,4.329,0.0,155,298099599,1446990643,23,2025-03-16 23:24:24,,129,155,0.0,,activity,,stop,2025-03-17 07:34:57,1,2025-03-16 23:34:57,811.271,manual,,,,,,,,creator,,3441,,garmin,,3304429333,13.0,local,2025-03-16 23:21:11,,,,,,,"(None, None, None, None, None, None)",,,,,
93,730.8,106.60000000000002,4.32,0.0,156,298099483,1446991156,23,2025-03-16 23:24:25,,147,156,0.0,,activity,,stop,2025-03-17 07:34:57,1,2025-03-16 23:34:57,811.271,manual,,,,,,,,creator,,3441,,garmin,,3304429333,13.0,local,2025-03-16 23:21:11,,,,,,,"(None, None, None, None, None, None)",,,,,
91,750.88,107.0,4.255,0.0,155,298099437,1446993507,23,2025-03-16 23:24:30,,129,155,0.0,,activity,,stop,2025-03-17 07:34:57,1,2025-03-16 23:34:57,811.271,manual,,,,,,,,creator,,3441,,garmin,,3304429333,13.0,local,2025-03-16 23:21:11,,,,,,,"(None, None, None, None, None, None)",,,,,
91,755.44,107.0,4.245,0.0,156,298099521,1446994048,23,2025-03-16 23:24:31,,72,156,0.0,,activity,,stop,2025-03-17 07:34:57,1,2025-03-16 23:34:57,811.271,manual,,,,,,,,creator,,3441,,garmin,,3304429333,13.0,local,2025-03-16 23:21:11,,,,,,,"(None, None, None, None, None, None)",,,,,
92,759.47,105.39999999999998,4.236,0.0,157,298099509,1446994526,23,2025-03-16 23:24:32,,72,157,0.0,,activity,,stop,2025-03-17 07:34:57,1,2025-03-16 23:34:57,811.271,manual,,,,,,,,creator,,3441,,garmin,,3304429333,13.0,local,2025-03-16 23:21:11,,,,,,,"(None, None, None, None, None, None)",,,,,
92,771.72,105.60000000000002,4.199,0.0,161,298099451,1446995964,23,2025-03-16 23:24:35,,72,161,0.0,,activity,,stop,2025-03-17 07:34:57,1,2025-03-16 23:34:57,811.271,manual,,,,,,,,creator,,3441,,garmin,,3304429333,13.0,local,2025-03-16 23:21:11,,,,,,,"(None, None, None, None, None, None)",,,,,
91,780.31,106.39999999999998,4.161,0.0,163,298099417,1446996977,23,2025-03-16 23:24:37,,72,163,0.0,,activity,,stop,2025-03-17 07:34:57,1,2025-03-16 23:34:57,811.271,manual,,,,,,,,creator,,3441,,garmin,,3304429333,13.0,local,2025-03-16 23:21:11,,,,,,,"(None, None, None, None, None, None)",,,,,
90,793.02,106.39999999999998,4.152,0.0,164,298099619,1446998496,23,2025-03-16 23:24:40,,88,164,0.0,,activity,,stop,2025-03-17 07:34:57,1,2025-03-16 23:34:57,811.271,manual,,,,,,,,creator,,3441,,garmin,,3304429333,13.0,local,2025-03-16 23:21:11,,,,,,,"(None, None, None, None, None, None)",,,,,
90,809.51,107.20000000000005,4.143,0.0,166,298099896,1447000389,23,2025-03-16 23:24:44,,72,166,0.0,,activity,,stop,2025-03-17 07:34:57,1,2025-03-16 23:34:57,811.271,manual,,,,,,,,creator,,3441,,garmin,,3304429333,13.0,local,2025-03-16 23:21:11,,,,,,,"(None, None, None, None, None, None)",,,,,
92,825.99,107.0,4.133,0.0,168,298101403,1447001451,23,2025-03-16 23:24:48,,44,168,0.0,,activity,,stop,2025-03-17 07:34:57,1,2025-03-16 23:34:57,811.271,manual,,,,,,,,creator,,3441,,garmin,,3304429333,13.0,local,2025-03-16 23:21:11,,,,,,,"(None, None, None, None, None, None)",,,,,
93,837.33,107.20000000000005,4.143,0.0,171,298102612,1447001500,23,2025-03-16 23:24:51,,72,171,0.0,,activity,,stop,2025-03-17 07:34:57,1,2025-03-16 23:34:57,811.271,manual,,,,,,,,creator,,3441,,garmin,,3304429333,13.0,local,2025-03-16 23:21:11,,,,,,,"(None, None, None, None, None, None)",,,,,
