cadence,distance,enhanced_altitude,enhanced_speed,fractional_cadence,heart_rate,position_lat,position_long,temperature,timestamp,unknown_134,unknown_135,unknown_136,unknown_87,unknown_90,activity_event,activity_event_group,activity_event_type,activity_local_timestamp,activity_num_sessions,activity_timestamp,activity_total_timer_time,activity_type,activity_unknown_7,device_ant_device_number,device_ant_network,device_ant_transmission_type,device_battery_status,device_battery_voltage,device_cum_operating_time,device_device_index,device_device_type,device_garmin_product,device_hardware_version,device_manufacturer,device_sensor_position,device_serial_number,device_software_version,device_source_type,device_timestamp,device_unknown_13,device_unknown_15,device_unknown_16,device_unknown_17,device_unknown_23,device_unknown_24,device_unknown_29,device_unknown_30,device_unknown_31,device_unknown_32,device_unknown_8,device_unknown_9
88,66.79,0.8000000000000114,3.872,0.0,141,299552309,1449533513,29,2024-11-17 00:52:09,,176,141,0.0,,activity,,stop,2024-11-17 09:15:32,1,2024-11-17 01:15:32,1292.489,manual,,,,,,,,creator,,3441,,garmin,,3304429333,13.0,local,2024-11-17 00:51:52,,,,,,,"(None, None, None, None, None, None)",,,,,
89,71.06,0.8000000000000114,3.872,0.0,144,299551834,1449533472,29,2024-11-17 00:52:10,,129,144,881.0,,activity,,stop,2024-11-17 09:15:32,1,2024-11-17 01:15:32,1292.489,manual,,,,,,,,creator,,3441,,garmin,,3304429333,13.0,local,2024-11-17 00:51:52,,,,,,,"(None, None, None, None, None, None)",,,,,
90,79.17,0.6000000000000227,3.732,0.0,147,299550936,1449533261,29,2024-11-17 00:52:12,,88,147,0.0,,activity,,stop,2024-11-17 09:15:32,1,2024-11-17 01:15:32,1292.489,manual,,,,,,,,creator,,3441,,garmin,,3304429333,13.0,local,2024-11-17 00:51:52,,,,,,,"(None, None, None, None, None, None)",,,,,
91,82.77,0.6000000000000227,3.732,0.0,148,299550558,1449533350,29,2024-11-17 00:52:13,,88,148,0.0,,activity,,stop,2024-11-17 09:15:32,1,2024-11-17 01:15:32,1292.489,manual,,,,,,,,creator,,3441,,garmin,,3304429333,13.0,local,2024-11-17 00:51:52,,,,,,,"(None, None, None, None, None, None)",,,,,
91,97.58,0.6000000000000227,3.9,0.0,151,299548962,1449533581,29,2024-11-17 00:52:17,,72,151,0.0,,activity,,stop,2024-11-17 09:15:32,1,2024-11-17 01:15:32,1292.489,manual,,,,,,,,creator,,3441,,garmin,,3304429333,13.0,local,2024-11-17 00:51:52,,,,,,,"(None, None, None, None, None, None)",,,,,
91,101.87,0.8000000000000114,3.928,0.0,152,299548502,1449533724,29,2024-11-17 00:52:18,,57,152,0.0,,activity,,stop,2024-11-17 09:15:32,1,2024-11-17 01:15:32,1292.489,manual,,,,,,,,creator,,3441,,garmin,,3304429333,13.0,local,2024-11-17 00:51:52,,,,,,,"(None, None, None, None, None, None)",,,,,
92,112.61,0.8000000000000114,3.956,0.0,155,299547377,1449533960,29,2024-11-17 00:52:21,,57,155,,,activity,,stop,2024-11-17 09:15:32,1,2024-11-17 01:15:32,1292.489,manual,,,,,,,,creator,,3441,,garmin,,3304429333,13.0,local,2024-11-17 00:51:52,,,,,,,"(None, None, None, None, None, None)",,,,,
90,120.28,0.8000000000000114,3.947,0.0,155,299546534,1449533922,29,2024-11-17 00:52:23,,57,155,,,activity,,stop,2024-11-17 09:15:32,1,2024-11-17 01:15:32,1292.489,manual,,,,,,,,creator,,3441,,garmin,,3304429333,13.0,local,2024-11-17 00:51:52,,,,,,,"(None, None, None, None, None, None)",,,,,
87,141.82,0.8000000000000114,3.798,0.0,156,299544266,1449534416,29,2024-11-17 00:52:29,,44,156,,,activity,,stop,2024-11-17 09:15:32,1,2024-11-17 01:15:32,1292.489,manual,,,,,,,,creator,,3441,,garmin,,3304429333,13.0,local,2024-11-17 00:51:52,,,,,,,"(None, None, None, None, None, None)",,,,,
88,149.83,0.6000000000000227,3.788,0.0,157,299543396,1449534343,29,2024-11-17 00:52:31,,44,157,,,activity,,stop,2024-11-17 09:15:32,1,2024-11-17 01:15:32,1292.489,manual,,,,,,,,creator,,3441,,garmin,,3304429333,13.0,local,2024-11-17 00:51:52,,,,,,,"(None, None, None, None, None, None)",,,,,
88,173.03,1.0,3.798,0.0,157,299540896,1449534442,29,2024-11-17 00:52:37,,44,157,0.0,,activity,,stop,2024-11-17 09:15:32,1,2024-11-17 01:15:32,1292.489,manual,,,,,,,,creator,,3441,,garmin,,3304429333,13.0,local,2024-11-17 00:51:52,,,,,,,"(None, None, None, None, None, None)",,,,,
89,195.22,1.3999999999999773,3.807,0.0,159,299538502,1449534527,29,2024-11-17 00:52:43,,18,159,0.0,,activity,,stop,2024-11-17 09:15:32,1,2024-11-17 01:15:32,1292.489,manual,,,,,,,,creator,,3441,,garmin,,3304429333,13.0,local,2024-11-17 00:51:52,,,,,,,"(None, None, None, None, None, None)",,,,,
88,217.69,0.8000000000000114,3.798,0.0,161,299536109,1449534908,29,2024-11-17 00:52:49,,12,161,0.0,,activity,,stop,2024-11-17 09:15:32,1,2024-11-17 01:15:32,1292.489,manual,,,,,,,,creator,,3441,,garmin,,3304429333,13.0,local,2024-11-17 00:51:52,,,,,,,"(None, None, None, None, None, None)",,,,,
88,226.99,1.0,3.788,0.0,160,299535145,1449535243,29,2024-11-17 00:52:52,,12,160,0.0,,activity,,stop,2024-11-17 09:15:32,1,2024-11-17 01:15:32,1292.489,manual,,,,,,,,creator,,3441,,garmin,,3304429333,13.0,local,2024-11-17 00:51:52,,,,,,,"(None, None, None, None, None, None)",,,,,
90,249.44,1.8000000000000114,3.77,0.0,161,299532737,1449535140,29,2024-11-17 00:52:58,,12,161,0.0,,activity,,stop,2024-11-17 09:15:32,1,2024-11-17 01:15:32,1292.489,manual,,,,,,,,creator,,3441,,garmin,,3304429333,13.0,local,2024-11-17 00:51:52,,,,,,,"(None, None, None, None, None, None)",,,,,
90,253.04,1.6000000000000227,3.779,0.0,161,299532347,1449535150,29,2024-11-17 00:52:59,,12,161,0.0,,activity,,stop,2024-11-17 09:15:32,1,2024-11-17 01:15:32,1292.489,manual,,,,,,,,creator,,3441,,garmin,,3304429333,13.0,local,2024-11-17 00:51:52,,,,,,,"(None, None, None, None, None, None)",,,,,
88,276.09,1.3999999999999773,3.779,0.0,161,299529871,1449535253,29,2024-11-17 00:53:05,,12,161,0.0,,activity,,stop,2024-11-17 09:15:32,1,2024-11-17 01:15:32,1292.489,manual,,,,,,,,creator,,3441,,garmin,,3304429333,13.0,local,2024-11-17 00:51:52,,,,,,,"(None, None, None, None, None, None)",,,,,
88,290.93,1.0,3.779,0.0,162,299528300,1449535552,29,2024-11-17 00:53:09,,7,162,,,activity,,stop,2024-11-17 09:15:32,1,2024-11-17 01:15:32,1292.489,manual,,,,,,,,creator,,3441,,garmin,,3304429333,13.0,local,2024-11-17 00:51:52,,,,,,,"(None, None, None, None, None, None)",,,,,
89,311.61,1.1999999999999886,3.779,0.0,162,299526047,1449535381,29,2024-11-17 00:53:14,,7,162,,,activity,,stop,2024-11-17 09:15:32,1,2024-11-17 01:15:32,1292.489,manual,,,,,,,,creator,,3441,,garmin,,3304429333,13.0,local,2024-11-17 00:51:52,,,,,,,"(None, None, None, None, None, None)",,,,,
86,321.31,1.8000000000000114,3.77,0.0,162,299525005,1449535410,29,2024-11-17 00:53:17,,7,162,0.0,,activity,,stop,2024-11-17 09:15:32,1,2024-11-17 01:15:32,1292.489,manual,,,,,,,,creator,,3441,,garmin,,3304429333,13.0,local,2024-11-17 00:51:52,,,,,,,"(None, None, None, None, None, None)",,,,,
88,342.36,1.8000000000000114,3.742,0.0,164,299522749,1449535566,29,2024-11-17 00:53:23,,18,164,0.0,,activity,,stop,2024-11-17 09:15:32,1,2024-11-17 01:15:32,1292.489,manual,,,,,,,,creator,,3441,,garmin,,3304429333,13.0,local,2024-11-17 00:51:52,,,,,,,"(None, None, None, None, None, None)",,,,,
90,351.25,1.8000000000000114,3.732,0.0,164,299521814,1449535204,29,2024-11-17 00:53:25,,18,164,0.0,,activity,,stop,2024-11-17 09:15:32,1,2024-11-17 01:15:32,1292.489,manual,,,,,,,,creator,,3441,,garmin,,3304429333,13.0,local,2024-11-17 00:51:52,,,,,,,"(None, None, None, None, None, None)",,,,,
88,373.72,1.6000000000000227,3.732,0.0,165,299519394,1449535289,29,2024-11-17 00:53:31,,18,165,0.0,,activity,,stop,2024-11-17 09:15:32,1,2024-11-17 01:15:32,1292.489,manual,,,,,,,,creator,,3441,,garmin,,3304429333,13.0,local,2024-11-17 00:51:52,,,,,,,"(None, None, None, None, None, None)",,,,,
87,391.38,2.0,3.723,0.0,167,299517509,1449535490,29,2024-11-17 00:53:36,,18,167,0.0,,activity,,stop,2024-11-17 09:15:32,1,2024-11-17 01:15:32,1292.489,manual,,,,,,,,creator,,3441,,garmin,,3304429333,13.0,local,2024-11-17 00:51:52,,,,,,,"(None, None, None, None, None, None)",,,,,
88,402.22,2.0,3.714,0.0,167,299516343,1449535436,29,2024-11-17 00:53:39,,18,167,0.0,,activity,,stop,2024-11-17 09:15:32,1,2024-11-17 01:15:32,1292.489,manual,,,,,,,,creator,,3441,,garmin,,3304429333,13.0,local,2024-11-17 00:51:52,,,,,,,"(None, None, None, None, None, None)",,,,,
90,424.14,2.1999999999999886,3.695,0.0,168,299513987,1449535581,29,2024-11-17 00:53:45,,44,168,894.0,,activity,,stop,2024-11-17 09:15:32,1,2024-11-17 01:15:32,1292.489,manual,,,,,,,,creator,,3441,,garmin,,3304429333,13.0,local,2024-11-17 00:51:52,,,,,,,"(None, None, None, None, None, None)",,,,,
90,431.38,2.1999999999999886,3.695,0.0,167,299513207,1449535614,29,2024-11-17 00:53:47,,32,167,894.0,,activity,,stop,2024-11-17 09:15:32,1,2024-11-17 01:15:32,1292.489,manual,,,,,,,,creator,,3441,,garmin,,3304429333,13.0,local,2024-11-17 00:51:52,,,,,,,"(None, None, None, None, None, None)",,,,,
89,453.13,2.0,3.686,0.0,166,299510864,1449535639,29,2024-11-17 00:53:53,,18,166,0.0,,activity,,stop,2024-11-17 09:15:32,1,2024-11-17 01:15:32,1292.489,manual,,,,,,,,creator,,3441,,garmin,,3304429333,13.0,local,2024-11-17 00:51:52,,,,,,,"(None, None, None, None, None, None)",,,,,
89,456.13,2.0,3.686,0.0,166,299510540,1449535620,29,2024-11-17 00:53:54,,18,166,0.0,,activity,,stop,2024-11-17 09:15:32,1,2024-11-17 01:15:32,1292.489,manual,,,,,,,,creator,,3441,,garmin,,3304429333,13.0,local,2024-11-17 00:51:52,,,,,,,"(None, None, None, None, None, None)",,,,,
88,478.04,2.3999999999999773,3.658,0.0,166,299508198,1449535924,29,2024-11-17 00:54:00,,32,166,0.0,,activity,,stop,2024-11-17 09:15:32,1,2024-11-17 01:15:32,1292.489,manual,,,,,,,,creator,,3441,,garmin,,3304429333,13.0,local,2024-11-17 00:51:52,,,,,,,"(None, None, None, None, None, None)",,,,,
88,483.15,2.6000000000000227,3.658,0.0,166,299507652,1449535869,29,2024-11-17 00:54:02,,32,166,0.0,,activity,,stop,2024-11-17 09:15:32,1,2024-11-17 01:15:32,1292.489,manual,,,,,,,,creator,,3441,,garmin,,3304429333,13.0,local,2024-11-17 00:51:52,,,,,,,"(None, None, None, None, None, None)",,,,,
88,498.35,2.8000000000000114,3.639,0.0,166,299506033,1449535985,29,2024-11-17 00:54:06,,32,166,0.0,,activity,,stop,2024-11-17 09:15:32,1,2024-11-17 01:15:32,1292.489,manual,,,,,,,,creator,,3441,,garmin,,3304429333,13.0,local,2024-11-17 00:51:52,,,,,,,"(None, None, None, None, None, None)",,,,,
89,502.51,2.8000000000000114,3.639,0.0,167,299505579,1449535983,29,2024-11-17 00:54:07,,18,167,0.0,,activity,,stop,2024-11-17 09:15:32,1,2024-11-17 01:15:32,1292.489,manual,,,,,,,,creator,,3441,,garmin,,3304429333,13.0,local,2024-11-17 00:51:52,,,,,,,"(None, None, None, None, None, None)",,,,,
91,523.78,3.0,3.63,0.0,166,299503297,1449536153,29,2024-11-17 00:54:13,,18,166,0.0,,activity,,stop,2024-11-17 09:15:32,1,2024-11-17 01:15:32,1292.489,manual,,,,,,,,creator,,3441,,garmin,,3304429333,13.0,local,2024-11-17 00:51:52,,,,,,,"(None, None, None, None, None, None)",,,,,
91,545.27,3.0,3.602,0.0,167,299500967,1449536153,28,2024-11-17 00:54:19,,12,167,0.0,,activity,,stop,2024-11-17 09:15:32,1,2024-11-17 01:15:32,1292.489,manual,,,,,,,,creator,,3441,,garmin,,3304429333,13.0,local,2024-11-17 00:51:52,,,,,,,"(None, None, None, None, None, None)",,,,,
90,552.32,3.0,3.602,0.0,167,299500215,1449536246,28,2024-11-17 00:54:21,,12,167,0.0,,activity,,stop,2024-11-17 09:15:32,1,2024-11-17 01:15:32,1292.489,manual,,,,,,,,creator,,3441,,garmin,,3304429333,13.0,local,2024-11-17 00:51:52,,,,,,,"(None, None, None, None, None, None)",,,,,
90,559.68,3.1999999999999886,3.602,0.0,167,299499423,1449536302,28,2024-11-17 00:54:23,,12,167,0.0,,activity,,stop,2024-11-17 09:15:32,1,2024-11-17 01:15:32,1292.489,manual,,,,,,,,creator,,3441,,garmin,,3304429333,13.0,local,2024-11-17 00:51:52,,,,,,,"(None, None, None, None, None, None)",,,,,
89,578.45,3.1999999999999886,3.611,0.0,167,299497424,1449536566,28,2024-11-17 00:54:28,,12,167,894.0,,activity,,stop,2024-11-17 09:15:32,1,2024-11-17 01:15:32,1292.489,manual,,,,,,,,creator,,3441,,garmin,,3304429333,13.0,local,2024-11-17 00:51:52,,,,,,,"(None, None, None, None, None, None)",,,,,
89,601.2,2.3999999999999773,3.62,0.0,167,299494991,1449536919,28,2024-11-17 00:54:34,,12,167,0.0,,activity,,stop,2024-11-17 09:15:32,1,2024-11-17 01:15:32,1292.489,manual,,,,,,,,creator,,3441,,garmin,,3304429333,13.0,local,2024-11-17 00:51:52,,,,,,,"(None, None, None, None, None, None)",,,,,
90,604.8,2.3999999999999773,3.62,0.0,167,299494604,1449536940,28,2024-11-17 00:54:35,,12,167,,,activity,,stop,2024-11-17 09:15:32,1,2024-11-17 01:15:32,1292.489,manual,,,,,,,,creator,,3441,,garmin,,3304429333,13.0,local,2024-11-17 00:51:52,,,,,,,"(None, None, None, None, None, None)",,,,,
90,624.57,2.1999999999999886,3.63,0.0,167,299492481,1449536905,28,2024-11-17 00:54:40,,12,167,894.0,,activity,,stop,2024-11-17 09:15:32,1,2024-11-17 01:15:32,1292.489,manual,,,,,,,,creator,,3441,,garmin,,3304429333,13.0,local,2024-11-17 00:51:52,,,,,,,"(None, None, None, None, None, None)",,,,,
90,646.08,3.3999999999999773,3.639,0.0,167,299490164,1449536929,28,2024-11-17 00:54:46,,12,167,0.0,,activity,,stop,2024-11-17 09:15:32,1,2024-11-17 01:15:32,1292.489,manual,,,,,,,,creator,,3441,,garmin,,3304429333,13.0,local,2024-11-17 00:51:52,,,,,,,"(None, None, None, None, None, None)",,,,,
89,654.38,3.6000000000000227,3.639,0.0,167,299489267,1449536872,28,2024-11-17 00:54:48,,12,167,0.0,,activity,,stop,2024-11-17 09:15:32,1,2024-11-17 01:15:32,1292.489,manual,,,,,,,,creator,,3441,,garmin,,3304429333,13.0,local,2024-11-17 00:51:52,,,,,,,"(None, None, None, None, None, None)",,,,,
88,677.61,3.6000000000000227,3.648,0.0,167,299486778,1449537178,28,2024-11-17 00:54:54,,12,167,0.0,,activity,,stop,2024-11-17 09:15:32,1,2024-11-17 01:15:32,1292.489,manual,,,,,,,,creator,,3441,,garmin,,3304429333,13.0,local,2024-11-17 00:51:52,,,,,,,"(None, None, None, None, None, None)",,,,,
89,685.39,3.3999999999999773,3.648,0.0,167,299485946,1449537083,28,2024-11-17 00:54:56,,12,167,894.0,,activity,,stop,2024-11-17 09:15:32,1,2024-11-17 01:15:32,1292.489,manual,,,,,,,,creator,,3441,,garmin,,3304429333,13.0,local,2024-11-17 00:51:52,,,,,,,"(None, None, None, None, None, None)",,,,,
89,705.76,3.0,3.639,0.0,167,299483771,1449537410,28,2024-11-17 00:55:02,,7,167,0.0,,activity,,stop,2024-11-17 09:15:32,1,2024-11-17 01:15:32,1292.489,manual,,,,,,,,creator,,3441,,garmin,,3304429333,13.0,local,2024-11-17 00:51:52,,,,,,,"(None, None, None, None, None, None)",,,,,
89,713.54,3.0,3.639,0.0,168,299482931,1449537396,28,2024-11-17 00:55:04,,7,168,0.0,,activity,,stop,2024-11-17 09:15:32,1,2024-11-17 01:15:32,1292.489,manual,,,,,,,,creator,,3441,,garmin,,3304429333,13.0,local,2024-11-17 00:51:52,,,,,,,"(None, None, None, None, None, None)",,,,,
88,736.29,3.6000000000000227,3.63,0.0,169,299480494,1449537700,28,2024-11-17 00:55:10,,7,169,0.0,,activity,,stop,2024-11-17 09:15:32,1,2024-11-17 01:15:32,1292.489,manual,,,,,,,,creator,,3441,,garmin,,3304429333,13.0,local,2024-11-17 00:51:52,,,,,,,"(None, None, None, None, None, None)",,,,,
88,740.09,3.8000000000000114,3.63,0.0,169,299480083,1449537733,28,2024-11-17 00:55:11,,7,169,0.0,,activity,,stop,2024-11-17 09:15:32,1,2024-11-17 01:15:32,1292.489,manual,,,,,,,,creator,,3441,,garmin,,3304429333,13.0,local,2024-11-17 00:51:52,,,,,,,"(None, None, None, None, None, None)",,,,,
88,761.44,3.3999999999999773,3.648,0.0,169,299477782,1449537617,28,2024-11-17 00:55:16,,12,169,0.0,,activity,,stop,2024-11-17 09:15:32,1,2024-11-17 01:15:32,1292.489,manual,,,,,,,,creator,,3441,,garmin,,3304429333,13.0,local,2024-11-17 00:51:52,,,,,,,"(None, None, None, None, None, None)",,,,,
88,769.29,3.1999999999999886,3.658,0.0,169,299476943,1449537501,28,2024-11-17 00:55:18,,12,169,0.0,,activity,,stop,2024-11-17 09:15:32,1,2024-11-17 01:15:32,1292.489,manual,,,,,,,,creator,,3441,,garmin,,3304429333,13.0,local,2024-11-17 00:51:52,,,,,,,"(None, None, None, None, None, None)",,,,,
88,789.49,3.6000000000000227,3.676,0.0,169,299474791,1449537311,28,2024-11-17 00:55:24,,12,169,218.0,,activity,,stop,2024-11-17 09:15:32,1,2024-11-17 01:15:32,1292.489,manual,,,,,,,,creator,,3441,,garmin,,3304429333,13.0,local,2024-11-17 00:51:52,,,,,,,"(None, None, None, None, None, None)",,,,,
91,813.72,3.6000000000000227,3.686,0.0,171,299472244,1449536786,28,2024-11-17 00:55:30,,18,171,0.0,,activity,,stop,2024-11-17 09:15:32,1,2024-11-17 01:15:32,1292.489,manual,,,,,,,,creator,,3441,,garmin,,3304429333,13.0,local,2024-11-17 00:51:52,,,,,,,"(None, None, None, None, None, None)",,,,,
91,818.03,3.3999999999999773,3.686,0.0,171,299471772,1449536775,28,2024-11-17 00:55:31,,18,171,0.0,,activity,,stop,2024-11-17 09:15:32,1,2024-11-17 01:15:32,1292.489,manual,,,,,,,,creator,,3441,,garmin,,3304429333,13.0,local,2024-11-17 00:51:52,,,,,,,"(None, None, None, None, None, None)",,,,,
89,841.76,3.3999999999999773,3.714,0.0,171,299469210,1449536699,28,2024-11-17 00:55:37,,7,171,0.0,,activity,,stop,2024-11-17 09:15:32,1,2024-11-17 01:15:32,1292.489,manual,,,,,,,,creator,,3441,,garmin,,3304429333,13.0,local,2024-11-17 00:51:52,,,,,,,"(None, None, None, None, None, None)",,,,,
89,845.93,3.8000000000000114,3.723,0.0,172,299468762,1449536670,28,2024-11-17 00:55:38,,7,172,0.0,,activity,,stop,2024-11-17 09:15:32,1,2024-11-17 01:15:32,1292.489,manual,,,,,,,,creator,,3441,,garmin,,3304429333,13.0,local,2024-11-17 00:51:52,,,,,,,"(None, None, None, None, None, None)",,,,,
90,853.36,3.6000000000000227,3.732,0.0,173,299467963,1449536602,28,2024-11-17 00:55:40,,7,173,0.0,,activity,,stop,2024-11-17 09:15:32,1,2024-11-17 01:15:32,1292.489,manual,,,,,,,,creator,,3441,,garmin,,3304429333,13.0,local,2024-11-17 00:51:52,,,,,,,"(None, None, None, None, None, None)",,,,,
89,876.33,3.3999999999999773,3.751,0.0,173,299465492,1449536414,28,2024-11-17 00:55:46,,7,173,0.0,,activity,,stop,2024-11-17 09:15:32,1,2024-11-17 01:15:32,1292.489,manual,,,,,,,,creator,,3441,,garmin,,3304429333,13.0,local,2024-11-17 00:51:52,,,,,,,"(None, None, None, None, None, None)",,,,,
90,898.53,3.3999999999999773,3.742,0.0,172,299463110,1449536381,28,2024-11-17 00:55:53,,12,172,0.0,,activity,,stop,2024-11-17 09:15:32,1,2024-11-17 01:15:32,1292.489,manual,,,,,,,,creator,,3441,,garmin,,3304429333,13.0,local,2024-11-17 00:51:52,,,,,,,"(None, None, None, None, None, None)",,,,,
91,901.61,3.6000000000000227,3.742,0.0,173,299462788,1449536483,28,2024-11-17 00:55:54,,12,173,0.0,,activity,,stop,2024-11-17 09:15:32,1,2024-11-17 01:15:32,1292.489,manual,,,,,,,,creator,,3441,,garmin,,3304429333,13.0,local,2024-11-17 00:51:52,,,,,,,"(None, None, None, None, None, None)",,,,,
90,924.28,3.3999999999999773,3.77,0.0,173,299460344,1449536063,28,2024-11-17 00:55:59,,12,173,0.0,,activity,,stop,2024-11-17 09:15:32,1,2024-11-17 01:15:32,1292.489,manual,,,,,,,,creator,,3441,,garmin,,3304429333,13.0,local,2024-11-17 00:51:52,,,,,,,"(None, None, None, None, None, None)",,,,,
90,932.85,3.1999999999999886,4.04,0.0,173,299459441,1449536005,28,2024-11-17 00:56:01,,12,173,0.0,,activity,,stop,2024-11-17 09:15:32,1,2024-11-17 01:15:32,1292.489,manual,,,,,,,,creator,,3441,,garmin,,3304429333,13.0,local,2024-11-17 00:51:52,,,,,,,"(None, None, None, None, None, None)",,,,,
90,954.45,3.3999999999999773,3.9,0.0,174,299457161,1449535805,28,2024-11-17 00:56:07,,25,174,0.0,,activity,,stop,2024-11-17 09:15:32,1,2024-11-17 01:15:32,1292.489,manual,,,,,,,,creator,,3441,,garmin,,3304429333,13.0,local,2024-11-17 00:51:52,,,,,,,"(None, None, None, None, None, None)",,,,,
90,958.4,3.6000000000000227,3.9,0.0,174,299456781,1449535583,28,2024-11-17 00:56:08,,25,174,0.0,,activity,,stop,2024-11-17 09:15:32,1,2024-11-17 01:15:32,1292.489,manual,,,,,,,,creator,,3441,,garmin,,3304429333,13.0,local,2024-11-17 00:51:52,,,,,,,"(None, None, None, None, None, None)",,,,,
90,970.84,3.3999999999999773,3.826,0.0,173,299455426,1449535675,28,2024-11-17 00:56:13,,32,173,0.0,,activity,,stop,2024-11-17 09:15:32,1,2024-11-17 01:15:32,1292.489,manual,,,,,,,,creator,,3441,,garmin,,3304429333,13.0,local,2024-11-17 00:51:52,,,,,,,"(None, None, None, None, None, None)",,,,,
91,991.91,3.1999999999999886,3.826,0.0,173,299453280,1449535121,28,2024-11-17 00:56:19,,32,173,0.0,,activity,,stop,2024-11-17 09:15:32,1,2024-11-17 01:15:32,1292.489,manual,,,,,,,,creator,,3441,,garmin,,3304429333,13.0,local,2024-11-17 00:51:52,,,,,,,"(None, None, None, None, None, None)",,,,,
90,998.38,3.1999999999999886,3.686,0.0,173,299452592,1449535184,28,2024-11-17 00:56:21,,32,173,,,activity,,stop,2024-11-17 09:15:32,1,2024-11-17 01:15:32,1292.489,manual,,,,,,,,creator,,3441,,garmin,,3304429333,13.0,local,2024-11-17 00:51:52,,,,,,,"(None, None, None, None, None, None)",,,,,
