cadence,distance,enhanced_altitude,enhanced_speed,fractional_cadence,heart_rate,position_lat,position_long,temperature,timestamp,unknown_134,unknown_135,unknown_136,unknown_87,unknown_90,activity_event,activity_event_group,activity_event_type,activity_local_timestamp,activity_num_sessions,activity_timestamp,activity_total_timer_time,activity_type,activity_unknown_7,device_ant_device_number,device_ant_network,device_ant_transmission_type,device_battery_status,device_battery_voltage,device_cum_operating_time,device_device_index,device_device_type,device_garmin_product,device_hardware_version,device_manufacturer,device_sensor_position,device_serial_number,device_software_version,device_source_type,device_timestamp,device_unknown_13,device_unknown_15,device_unknown_16,device_unknown_17,device_unknown_23,device_unknown_24,device_unknown_29,device_unknown_30,device_unknown_31,device_unknown_32,device_unknown_8,device_unknown_9
87,72.33,90.0,3.695,0.5,118,425625798,1667399040,25,2025-01-31 01:57:48,,147,118,0.0,,activity,,stop,2025-01-31 11:54:40,1,2025-01-31 02:54:40,3418.007,manual,,,,,,,,creator,,3441,,garmin,,3304429333,13.0,local,2025-01-31 01:57:19,,,,,,,"(None, None, None, None, None, None)",,,,,
90,95.04,90.79999999999995,3.527,0.0,119,425628169,1667399908,25,2025-01-31 01:57:54,,88,119,0.0,,activity,,stop,2025-01-31 11:54:40,1,2025-01-31 02:54:40,3418.007,manual,,,,,,,,creator,,3441,,garmin,,3304429333,13.0,local,2025-01-31 01:57:19,,,,,,,"(None, None, None, None, None, None)",,,,,
90,99.13,90.79999999999995,3.546,0.0,119,425628535,1667400129,25,2025-01-31 01:57:55,,88,119,0.0,,activity,,stop,2025-01-31 11:54:40,1,2025-01-31 02:54:40,3418.007,manual,,,,,,,,creator,,3441,,garmin,,3304429333,13.0,local,2025-01-31 01:57:19,,,,,,,"(None, None, None, None, None, None)",,,,,
92,115.66,91.0,3.592,0.0,120,425630315,1667400691,25,2025-01-31 01:57:59,,108,120,0.0,,activity,,stop,2025-01-31 11:54:40,1,2025-01-31 02:54:40,3418.007,manual,,,,,,,,creator,,3441,,garmin,,3304429333,13.0,local,2025-01-31 01:57:19,,,,,,,"(None, None, None, None, None, None)",,,,,
91,119.35,91.20000000000005,3.648,0.0,121,425630676,1667400920,25,2025-01-31 01:58:00,,129,121,0.0,,activity,,stop,2025-01-31 11:54:40,1,2025-01-31 02:54:40,3418.007,manual,,,,,,,,creator,,3441,,garmin,,3304429333,13.0,local,2025-01-31 01:57:19,,,,,,,"(None, None, None, None, None, None)",,,,,
91,123.92,91.20000000000005,3.667,0.0,121,425631144,1667401101,25,2025-01-31 01:58:01,,129,121,0.0,,activity,,stop,2025-01-31 11:54:40,1,2025-01-31 02:54:40,3418.007,manual,,,,,,,,creator,,3441,,garmin,,3304429333,13.0,local,2025-01-31 01:57:19,,,,,,,"(None, None, None, None, None, None)",,,,,
90,139.45,92.20000000000005,3.77,0.0,123,425632768,1667401655,24,2025-01-31 01:58:05,,162,123,0.0,,activity,,stop,2025-01-31 11:54:40,1,2025-01-31 02:54:40,3418.007,manual,,,,,,,,creator,,3441,,garmin,,3304429333,13.0,local,2025-01-31 01:57:19,,,,,,,"(None, None, None, None, None, None)",,,,,
90,147.24,92.60000000000002,3.798,0.0,126,425633599,1667401806,24,2025-01-31 01:58:07,,176,126,0.0,,activity,,stop,2025-01-31 11:54:40,1,2025-01-31 02:54:40,3418.007,manual,,,,,,,,creator,,3441,,garmin,,3304429333,13.0,local,2025-01-31 01:57:19,,,,,,,"(None, None, None, None, None, None)",,,,,
91,150.53,92.60000000000002,3.807,0.0,129,425633942,1667401871,24,2025-01-31 01:58:08,,176,129,,,activity,,stop,2025-01-31 11:54:40,1,2025-01-31 02:54:40,3418.007,manual,,,,,,,,creator,,3441,,garmin,,3304429333,13.0,local,2025-01-31 01:57:19,,,,,,,"(None, None, None, None, None, None)",,,,,
90,159.01,92.60000000000002,3.826,0.0,129,425634821,1667402156,24,2025-01-31 01:58:10,,176,129,,,activity,,stop,2025-01-31 11:54:40,1,2025-01-31 02:54:40,3418.007,manual,,,,,,,,creator,,3441,,garmin,,3304429333,13.0,local,2025-01-31 01:57:19,,,,,,,"(None, None, None, None, None, None)",,,,,
91,167.19,92.60000000000002,3.826,0.0,132,425635589,1667402632,24,2025-01-31 01:58:12,,176,132,894.0,,activity,,stop,2025-01-31 11:54:40,1,2025-01-31 02:54:40,3418.007,manual,,,,,,,,creator,,3441,,garmin,,3304429333,13.0,local,2025-01-31 01:57:19,,,,,,,"(None, None, None, None, None, None)",,,,,
91,170.94,92.79999999999995,3.807,0.0,136,425635992,1667402712,24,2025-01-31 01:58:13,,176,136,894.0,,activity,,stop,2025-01-31 11:54:40,1,2025-01-31 02:54:40,3418.007,manual,,,,,,,,creator,,3441,,garmin,,3304429333,13.0,local,2025-01-31 01:57:19,,,,,,,"(None, None, None, None, None, None)",,,,,
90,178.88,92.60000000000002,3.779,0.0,140,425636835,1667402826,24,2025-01-31 01:58:15,,147,140,894.0,,activity,,stop,2025-01-31 11:54:40,1,2025-01-31 02:54:40,3418.007,manual,,,,,,,,creator,,3441,,garmin,,3304429333,13.0,local,2025-01-31 01:57:19,,,,,,,"(None, None, None, None, None, None)",,,,,
90,182.56,92.60000000000002,3.76,0.0,141,425637208,1667402996,24,2025-01-31 01:58:16,,129,141,894.0,,activity,,stop,2025-01-31 11:54:40,1,2025-01-31 02:54:40,3418.007,manual,,,,,,,,creator,,3441,,garmin,,3304429333,13.0,local,2025-01-31 01:57:19,,,,,,,"(None, None, None, None, None, None)",,,,,
90,195.26,93.20000000000005,3.723,0.0,144,425638609,1667403222,24,2025-01-31 01:58:19,,72,144,0.0,,activity,,stop,2025-01-31 11:54:40,1,2025-01-31 02:54:40,3418.007,manual,,,,,,,,creator,,3441,,garmin,,3304429333,13.0,local,2025-01-31 01:57:19,,,,,,,"(None, None, None, None, None, None)",,,,,
90,199.88,93.20000000000005,3.751,0.0,144,425639070,1667403254,24,2025-01-31 01:58:20,,72,144,0.0,,activity,,stop,2025-01-31 11:54:40,1,2025-01-31 02:54:40,3418.007,manual,,,,,,,,creator,,3441,,garmin,,3304429333,13.0,local,2025-01-31 01:57:19,,,,,,,"(None, None, None, None, None, None)",,,,,
91,207.68,94.0,3.779,0.0,145,425639901,1667403438,24,2025-01-31 01:58:22,,72,145,0.0,,activity,,stop,2025-01-31 11:54:40,1,2025-01-31 02:54:40,3418.007,manual,,,,,,,,creator,,3441,,garmin,,3304429333,13.0,local,2025-01-31 01:57:19,,,,,,,"(None, None, None, None, None, None)",,,,,
91,211.63,94.60000000000002,3.779,0.0,146,425640311,1667403571,24,2025-01-31 01:58:23,,72,146,0.0,,activity,,stop,2025-01-31 11:54:40,1,2025-01-31 02:54:40,3418.007,manual,,,,,,,,creator,,3441,,garmin,,3304429333,13.0,local,2025-01-31 01:57:19,,,,,,,"(None, None, None, None, None, None)",,,,,
91,222.64,95.20000000000005,3.788,0.0,147,425641450,1667403994,23,2025-01-31 01:58:26,,88,147,0.0,,activity,,stop,2025-01-31 11:54:40,1,2025-01-31 02:54:40,3418.007,manual,,,,,,,,creator,,3441,,garmin,,3304429333,13.0,local,2025-01-31 01:57:19,,,,,,,"(None, None, None, None, None, None)",,,,,
90,237.09,95.39999999999998,3.788,0.0,149,425642953,1667404443,23,2025-01-31 01:58:30,,57,149,0.0,,activity,,stop,2025-01-31 11:54:40,1,2025-01-31 02:54:40,3418.007,manual,,,,,,,,creator,,3441,,garmin,,3304429333,13.0,local,2025-01-31 01:57:19,,,,,,,"(None, None, None, None, None, None)",,,,,
89,243.41,95.60000000000002,3.779,0.0,150,425643589,1667404748,23,2025-01-31 01:58:32,,44,150,0.0,,activity,,stop,2025-01-31 11:54:40,1,2025-01-31 02:54:40,3418.007,manual,,,,,,,,creator,,3441,,garmin,,3304429333,13.0,local,2025-01-31 01:57:19,,,,,,,"(None, None, None, None, None, None)",,,,,
89,262.39,96.20000000000005,3.704,0.0,152,425645481,1667405683,23,2025-01-31 01:58:38,,32,152,0.0,,activity,,stop,2025-01-31 11:54:40,1,2025-01-31 02:54:40,3418.007,manual,,,,,,,,creator,,3441,,garmin,,3304429333,13.0,local,2025-01-31 01:57:19,,,,,,,"(None, None, None, None, None, None)",,,,,
89,284.28,96.20000000000005,3.686,0.0,154,425647753,1667406379,23,2025-01-31 01:58:44,,44,154,0.0,,activity,,stop,2025-01-31 11:54:40,1,2025-01-31 02:54:40,3418.007,manual,,,,,,,,creator,,3441,,garmin,,3304429333,13.0,local,2025-01-31 01:57:19,,,,,,,"(None, None, None, None, None, None)",,,,,
89,297.44,97.0,3.658,0.0,156,425649068,1667406907,23,2025-01-31 01:58:48,,44,156,0.0,,activity,,stop,2025-01-31 11:54:40,1,2025-01-31 02:54:40,3418.007,manual,,,,,,,,creator,,3441,,garmin,,3304429333,13.0,local,2025-01-31 01:57:19,,,,,,,"(None, None, None, None, None, None)",,,,,
89,307.54,97.39999999999998,3.583,0.0,156,425650089,1667407327,23,2025-01-31 01:58:51,,57,156,0.0,,activity,,stop,2025-01-31 11:54:40,1,2025-01-31 02:54:40,3418.007,manual,,,,,,,,creator,,3441,,garmin,,3304429333,13.0,local,2025-01-31 01:57:19,,,,,,,"(None, None, None, None, None, None)",,,,,
90,330.17,97.39999999999998,3.602,0.0,157,425652499,1667408040,23,2025-01-31 01:58:57,,72,157,0.0,,activity,,stop,2025-01-31 11:54:40,1,2025-01-31 02:54:40,3418.007,manual,,,,,,,,creator,,3441,,garmin,,3304429333,13.0,local,2025-01-31 01:57:19,,,,,,,"(None, None, None, None, None, None)",,,,,
89,349.38,97.79999999999995,3.732,0.0,159,425654562,1667408315,22,2025-01-31 01:59:02,,88,159,,,activity,,stop,2025-01-31 11:54:40,1,2025-01-31 02:54:40,3418.007,manual,,,,,,,,creator,,3441,,garmin,,3304429333,13.0,local,2025-01-31 01:57:19,,,,,,,"(None, None, None, None, None, None)",,,,,
89,352.4,98.0,3.714,0.0,160,425654876,1667408421,23,2025-01-31 01:59:03,,147,160,0.0,,activity,,stop,2025-01-31 11:54:40,1,2025-01-31 02:54:40,3418.007,manual,,,,,,,,creator,,3441,,garmin,,3304429333,13.0,local,2025-01-31 01:57:19,,,,,,,"(None, None, None, None, None, None)",,,,,
89,355.77,98.20000000000005,3.704,0.0,160,425655258,1667408541,22,2025-01-31 01:59:04,,147,160,0.0,,activity,,stop,2025-01-31 11:54:40,1,2025-01-31 02:54:40,3418.007,manual,,,,,,,,creator,,3441,,garmin,,3304429333,13.0,local,2025-01-31 01:57:19,,,,,,,"(None, None, None, None, None, None)",,,,,
90,374.94,99.20000000000005,3.667,0.0,161,425657225,1667408930,22,2025-01-31 01:59:09,,162,161,0.0,,activity,,stop,2025-01-31 11:54:40,1,2025-01-31 02:54:40,3418.007,manual,,,,,,,,creator,,3441,,garmin,,3304429333,13.0,local,2025-01-31 01:57:19,,,,,,,"(None, None, None, None, None, None)",,,,,
89,390.43,99.60000000000002,3.648,0.0,162,425658496,1667407556,22,2025-01-31 01:59:13,,162,162,0.0,,activity,,stop,2025-01-31 11:54:40,1,2025-01-31 02:54:40,3418.007,manual,,,,,,,,creator,,3441,,garmin,,3304429333,13.0,local,2025-01-31 01:57:19,,,,,,,"(None, None, None, None, None, None)",,,,,
90,408.35,99.39999999999998,3.658,0.0,162,425659167,1667405302,22,2025-01-31 01:59:18,,88,162,0.0,,activity,,stop,2025-01-31 11:54:40,1,2025-01-31 02:54:40,3418.007,manual,,,,,,,,creator,,3441,,garmin,,3304429333,13.0,local,2025-01-31 01:57:19,,,,,,,"(None, None, None, None, None, None)",,,,,
90,430.72,100.20000000000005,3.676,0.0,162,425659950,1667402490,22,2025-01-31 01:59:24,,88,162,0.0,,activity,,stop,2025-01-31 11:54:40,1,2025-01-31 02:54:40,3418.007,manual,,,,,,,,creator,,3441,,garmin,,3304429333,13.0,local,2025-01-31 01:57:19,,,,,,,"(None, None, None, None, None, None)",,,,,
90,433.04,100.39999999999998,3.676,0.0,163,425660023,1667402196,22,2025-01-31 01:59:25,,32,163,0.0,,activity,,stop,2025-01-31 11:54:40,1,2025-01-31 02:54:40,3418.007,manual,,,,,,,,creator,,3441,,garmin,,3304429333,13.0,local,2025-01-31 01:57:19,,,,,,,"(None, None, None, None, None, None)",,,,,
90,440.02,100.60000000000002,3.676,0.0,163,425660248,1667401318,22,2025-01-31 01:59:27,,32,163,0.0,,activity,,stop,2025-01-31 11:54:40,1,2025-01-31 02:54:40,3418.007,manual,,,,,,,,creator,,3441,,garmin,,3304429333,13.0,local,2025-01-31 01:57:19,,,,,,,"(None, None, None, None, None, None)",,,,,
89,450.68,101.39999999999998,3.676,0.0,164,425660701,1667400044,22,2025-01-31 01:59:30,,32,164,894.0,,activity,,stop,2025-01-31 11:54:40,1,2025-01-31 02:54:40,3418.007,manual,,,,,,,,creator,,3441,,garmin,,3304429333,13.0,local,2025-01-31 01:57:19,,,,,,,"(None, None, None, None, None, None)",,,,,
89,453.85,101.60000000000002,3.667,0.0,164,425660804,1667399645,22,2025-01-31 01:59:31,,32,164,894.0,,activity,,stop,2025-01-31 11:54:40,1,2025-01-31 02:54:40,3418.007,manual,,,,,,,,creator,,3441,,garmin,,3304429333,13.0,local,2025-01-31 01:57:19,,,,,,,"(None, None, None, None, None, None)",,,,,
90,475.71,101.60000000000002,3.648,0.0,165,425661433,1667396861,22,2025-01-31 01:59:37,,44,165,0.0,,activity,,stop,2025-01-31 11:54:40,1,2025-01-31 02:54:40,3418.007,manual,,,,,,,,creator,,3441,,garmin,,3304429333,13.0,local,2025-01-31 01:57:19,,,,,,,"(None, None, None, None, None, None)",,,,,
90,488.87,101.79999999999995,3.648,0.0,166,425661798,1667395184,22,2025-01-31 01:59:40,,32,166,894.0,,activity,,stop,2025-01-31 11:54:40,1,2025-01-31 02:54:40,3418.007,manual,,,,,,,,creator,,3441,,garmin,,3304429333,13.0,local,2025-01-31 01:57:19,,,,,,,"(None, None, None, None, None, None)",,,,,
90,511.42,102.20000000000005,3.779,0.0,166,425662431,1667392267,22,2025-01-31 01:59:45,,32,166,881.0,,activity,,stop,2025-01-31 11:54:40,1,2025-01-31 02:54:40,3418.007,manual,,,,,,,,creator,,3441,,garmin,,3304429333,13.0,local,2025-01-31 01:57:19,,,,,,,"(None, None, None, None, None, None)",,,,,
91,515.4,102.0,3.826,0.0,166,425662550,1667391764,22,2025-01-31 01:59:46,,32,166,881.0,,activity,,stop,2025-01-31 11:54:40,1,2025-01-31 02:54:40,3418.007,manual,,,,,,,,creator,,3441,,garmin,,3304429333,13.0,local,2025-01-31 01:57:19,,,,,,,"(None, None, None, None, None, None)",,,,,
89,537.53,102.0,3.91,0.0,166,425663605,1667389156,22,2025-01-31 01:59:52,,25,166,0.0,,activity,,stop,2025-01-31 11:54:40,1,2025-01-31 02:54:40,3418.007,manual,,,,,,,,creator,,3441,,garmin,,3304429333,13.0,local,2025-01-31 01:57:19,,,,,,,"(None, None, None, None, None, None)",,,,,
90,545.14,102.20000000000005,3.891,0.0,166,425663851,1667388208,21,2025-01-31 01:59:54,,25,166,0.0,,activity,,stop,2025-01-31 11:54:40,1,2025-01-31 02:54:40,3418.007,manual,,,,,,,,creator,,3441,,garmin,,3304429333,13.0,local,2025-01-31 01:57:19,,,,,,,"(None, None, None, None, None, None)",,,,,
91,560.32,102.20000000000005,3.816,0.0,166,425664635,1667386475,21,2025-01-31 01:59:58,,25,166,894.0,,activity,,stop,2025-01-31 11:54:40,1,2025-01-31 02:54:40,3418.007,manual,,,,,,,,creator,,3441,,garmin,,3304429333,13.0,local,2025-01-31 01:57:19,,,,,,,"(None, None, None, None, None, None)",,,,,
89,571.46,102.39999999999998,3.77,0.0,169,425665170,1667385159,21,2025-01-31 02:00:01,,44,169,0.0,,activity,,stop,2025-01-31 11:54:40,1,2025-01-31 02:54:40,3418.007,manual,,,,,,,,creator,,3441,,garmin,,3304429333,13.0,local,2025-01-31 01:57:19,,,,,,,"(None, None, None, None, None, None)",,,,,
89,575.54,102.39999999999998,3.751,0.0,169,425665358,1667384673,21,2025-01-31 02:00:02,,44,169,0.0,,activity,,stop,2025-01-31 11:54:40,1,2025-01-31 02:54:40,3418.007,manual,,,,,,,,creator,,3441,,garmin,,3304429333,13.0,local,2025-01-31 01:57:19,,,,,,,"(None, None, None, None, None, None)",,,,,
90,598.14,102.60000000000002,3.77,0.0,171,425666257,1667381899,21,2025-01-31 02:00:08,,72,171,0.0,,activity,,stop,2025-01-31 11:54:40,1,2025-01-31 02:54:40,3418.007,manual,,,,,,,,creator,,3441,,garmin,,3304429333,13.0,local,2025-01-31 01:57:19,,,,,,,"(None, None, None, None, None, None)",,,,,
90,601.64,102.60000000000002,3.76,0.0,172,425666377,1667381469,21,2025-01-31 02:00:09,,88,172,0.0,,activity,,stop,2025-01-31 11:54:40,1,2025-01-31 02:54:40,3418.007,manual,,,,,,,,creator,,3441,,garmin,,3304429333,13.0,local,2025-01-31 01:57:19,,,,,,,"(None, None, None, None, None, None)",,,,,
89,622.15,103.20000000000005,3.704,0.0,173,425667297,1667379040,21,2025-01-31 02:00:15,,88,173,0.0,,activity,,stop,2025-01-31 11:54:40,1,2025-01-31 02:54:40,3418.007,manual,,,,,,,,creator,,3441,,garmin,,3304429333,13.0,local,2025-01-31 01:57:19,,,,,,,"(None, None, None, None, None, None)",,,,,
89,625.24,103.60000000000002,3.686,0.0,174,425667402,1667378651,21,2025-01-31 02:00:16,,147,174,0.0,,activity,,stop,2025-01-31 11:54:40,1,2025-01-31 02:54:40,3418.007,manual,,,,,,,,creator,,3441,,garmin,,3304429333,13.0,local,2025-01-31 01:57:19,,,,,,,"(None, None, None, None, None, None)",,,,,
88,629.11,103.60000000000002,3.667,0.0,175,425667586,1667378197,21,2025-01-31 02:00:17,,129,175,0.0,,activity,,stop,2025-01-31 11:54:40,1,2025-01-31 02:54:40,3418.007,manual,,,,,,,,creator,,3441,,garmin,,3304429333,13.0,local,2025-01-31 01:57:19,,,,,,,"(None, None, None, None, None, None)",,,,,
59,638.76,103.60000000000002,2.081,0.0,178,425667850,1667377261,21,2025-01-31 02:00:22,,108,178,894.0,,activity,,stop,2025-01-31 11:54:40,1,2025-01-31 02:54:40,3418.007,manual,,,,,,,,creator,,3441,,garmin,,3304429333,13.0,local,2025-01-31 01:57:19,,,,,,,"(None, None, None, None, None, None)",,,,,
59,640.06,103.60000000000002,1.418,0.0,178,425667926,1667377104,21,2025-01-31 02:00:23,,108,178,894.0,,activity,,stop,2025-01-31 11:54:40,1,2025-01-31 02:54:40,3418.007,manual,,,,,,,,creator,,3441,,garmin,,3304429333,13.0,local,2025-01-31 01:57:19,,,,,,,"(None, None, None, None, None, None)",,,,,
0,644.3,103.79999999999995,1.325,0.0,175,425668090,1667376582,21,2025-01-31 02:00:27,,129,175,0.0,,activity,,stop,2025-01-31 11:54:40,1,2025-01-31 02:54:40,3418.007,manual,,,,,,,,creator,,3441,,garmin,,3304429333,13.0,local,2025-01-31 01:57:19,,,,,,,"(None, None, None, None, None, None)",,,,,
0,645.21,104.0,1.269,0.0,175,425668145,1667376479,21,2025-01-31 02:00:28,,129,175,0.0,,activity,,stop,2025-01-31 11:54:40,1,2025-01-31 02:54:40,3418.007,manual,,,,,,,,creator,,3441,,garmin,,3304429333,13.0,local,2025-01-31 01:57:19,,,,,,,"(None, None, None, None, None, None)",,,,,
0,647.84,104.39999999999998,1.241,0.0,172,425668285,1667376176,21,2025-01-31 02:00:30,,129,172,0.0,,activity,,stop,2025-01-31 11:54:40,1,2025-01-31 02:54:40,3418.007,manual,,,,,,,,creator,,3441,,garmin,,3304429333,13.0,local,2025-01-31 01:57:19,,,,,,,"(None, None, None, None, None, None)",,,,,
54,651.0,104.39999999999998,1.241,0.5,169,425668421,1667375794,21,2025-01-31 02:00:32,,129,169,0.0,,activity,,stop,2025-01-31 11:54:40,1,2025-01-31 02:54:40,3418.007,manual,,,,,,,,creator,,3441,,garmin,,3304429333,13.0,local,2025-01-31 01:57:19,,,,,,,"(None, None, None, None, None, None)",,,,,
56,654.04,104.39999999999998,1.278,0.5,167,425668618,1667375460,21,2025-01-31 02:00:34,,108,167,0.0,,activity,,stop,2025-01-31 11:54:40,1,2025-01-31 02:54:40,3418.007,manual,,,,,,,,creator,,3441,,garmin,,3304429333,13.0,local,2025-01-31 01:57:19,,,,,,,"(None, None, None, None, None, None)",,,,,
56,657.18,104.60000000000002,1.316,0.0,164,425668699,1667375046,21,2025-01-31 02:00:37,,108,164,0.0,,activity,,stop,2025-01-31 11:54:40,1,2025-01-31 02:54:40,3418.007,manual,,,,,,,,creator,,3441,,garmin,,3304429333,13.0,local,2025-01-31 01:57:19,,,,,,,"(None, None, None, None, None, None)",,,,,
58,658.98,104.60000000000002,1.316,0.0,161,425668780,1667374825,21,2025-01-31 02:00:39,,44,161,0.0,,activity,,stop,2025-01-31 11:54:40,1,2025-01-31 02:54:40,3418.007,manual,,,,,,,,creator,,3441,,garmin,,3304429333,13.0,local,2025-01-31 01:57:19,,,,,,,"(None, None, None, None, None, None)",,,,,
58,660.23,104.79999999999995,1.316,0.0,160,425668784,1667374658,21,2025-01-31 02:00:40,,32,160,0.0,,activity,,stop,2025-01-31 11:54:40,1,2025-01-31 02:54:40,3418.007,manual,,,,,,,,creator,,3441,,garmin,,3304429333,13.0,local,2025-01-31 01:57:19,,,,,,,"(None, None, None, None, None, None)",,,,,
54,663.08,105.0,1.316,0.5,157,425668893,1667374298,21,2025-01-31 02:00:42,,32,157,0.0,,activity,,stop,2025-01-31 11:54:40,1,2025-01-31 02:54:40,3418.007,manual,,,,,,,,creator,,3441,,garmin,,3304429333,13.0,local,2025-01-31 01:57:19,,,,,,,"(None, None, None, None, None, None)",,,,,
55,666.39,105.0,1.316,0.0,154,425669058,1667373939,21,2025-01-31 02:00:45,,32,154,0.0,,activity,,stop,2025-01-31 11:54:40,1,2025-01-31 02:54:40,3418.007,manual,,,,,,,,creator,,3441,,garmin,,3304429333,13.0,local,2025-01-31 01:57:19,,,,,,,"(None, None, None, None, None, None)",,,,,
75,669.79,105.0,1.054,0.5,152,425669104,1667373538,21,2025-01-31 02:00:50,,18,152,0.0,,activity,,stop,2025-01-31 11:54:40,1,2025-01-31 02:54:40,3418.007,manual,,,,,,,,creator,,3441,,garmin,,3304429333,13.0,local,2025-01-31 01:57:19,,,,,,,"(None, None, None, None, None, None)",,,,,
